Brown	DPM
NANS	3.39027584558419e-05	9.51378505705657e-05
SFXN3	0.000453966663966362	0.00112444304419665
PFDN2	0.00251207401094553	0.0261065179049574
STK32C	5.44971711008113e-05	0.000445009404581502
STAM2	1.4373543174921e-07	0.0748283906010549
ATRN	0.000305537699626316	0.010249711999028
SCAF4	3.122663590476e-08	0.523717585400325
MAP1B	0.00144100794533935	0.655284850273518
HSPB6	9.96379820143858e-11	9.96379820143858e-11
FARSB	0.141128122111733	0.141128122111733
ATL3	1.13886152907667e-06	1.13886152907667e-06
ATP1B1	6.71612073771703e-06	0.000539750860835094
YBX2	1.27229757214342e-07	1.27229757214342e-07
SRSF3	0.337960355806076	0.911820197484516
SCN2B	0.0112292445678427	0.894562510449987
YAP1	3.4187463960646e-08	3.4187463960646e-08
ADAM23	0.0147600629459514	0.383091435079446
RTN1	0.000173607297542714	0.134027341208507
KIAA1671	0.00212170356765477	0.00212170356765477
PSIP1	0.0719652287706865	0.0863869902828989
LMNB2	4.072834661021e-08	2.98036364661169e-05
FAHD2A	0.000986350526925272	0.000986350526925272
STX2	5.00270258215291e-07	1.33398788694492e-05
PAG1	3.73480705982061e-07	0.00273892982743237
OGFR	1.58936286626414e-06	1.58936286626414e-06
MSH2	1.74516230175361e-10	0.0013329766204257
SERPINB9	4.06172730285981e-13	4.06172730285981e-13
PNMA2	0.00146578025119626	0.0505927961294998
S100A4	7.35699284594555e-10	7.35699284594555e-10
NRGN	0.000627465425913134	0.00606792030943217
L3HYPDH	6.42465945672346e-06	7.00174099038404e-05
SLC44A1	0.00379447591880205	0.131804440572207
DAP	9.66329395860806e-10	9.66329395860806e-10
C5	2.25106369032383e-05	2.25106369032383e-05
VAPB	5.63389532734063e-05	0.942661338087413
ZRANB2	0.715295633891281	0.715295633891281
S100A13	8.33246899532163e-08	8.33246899532163e-08
TMSB4X	6.13002226628814e-10	4.83542347963482e-09
PRTFDC1	6.07013298574714e-10	0.0188593318969181
CHMP2A	0.00136041817163677	0.00136041817163677
TFCP2	0.00311929317802891	0.0135790262261014
CUL1	0.00340205509311858	0.028328989654578
STX6	0.00193645469979808	0.0177540258641934
STX1B	1.59929517185381e-06	0.972439007392292
PGP	0.0193741273461459	0.0592556459131091
CD109	5.89188225133007e-11	5.89188225133007e-11
RIPK1	1.20189711737709e-06	1.20189711737709e-06
BCKDHB	5.52222360749972e-07	5.03401823257355e-06
MYL12B	0.000277568623476024	0.000277568623476024
TUBB2A	5.07210310343003e-05	0.000111486895227212
PRKCB	1.07244393344121e-05	0.000834132145378903
CYFIP1	6.95204253541299e-07	6.95204253541299e-07
GNB4	0.00327429791232487	0.791140400078954
UNC119B	4.60873336436823e-10	4.60873336436823e-10
PKIA	5.35762353703547e-06	0.00145632730234789
MTR	2.0832714075442e-09	1.24302352571265e-05
TUBGCP3	0.0001296086620543	0.022521329890965
PTGES3	1.01141705250409e-05	0.00114193627677637
TUBB4B	0.0605755894793397	0.447773568258972
NCAM2	4.59709024096342e-11	0.000332207009520864
UQCRH	4.20471266557633e-05	0.00123652584761068
FABP3	3.28405654351517e-05	5.80086709918449e-05
TM9SF4	0.731092124081755	0.810752897207023
AQR	0.000213748551483368	0.874079446840242
MAG	3.82701862691261e-07	4.3004076824212e-07
CRYL1	6.83810917396917e-08	0.00024355317118199
EIF3A	1.95402023117801e-06	0.190442723652616
SLC6A11	0.0015987201059912	0.0015987201059912
EHD3	0.002543500209922	0.990565116676278
FCGBP	3.4001046916894e-06	3.4001046916894e-06
DNM3	8.06883285853753e-12	0.128320146010251
HOMER1	2.51663374831064e-11	0.000685571011033239
ARFGEF1	1.47841068850549e-06	0.976925076777179
GOLIM4	5.89426534107938e-06	0.00274680447547533
ATAD1	1.64709280243057e-08	0.245454944433988
DSTN	0.000156875272222781	0.00196529179061526
SV2B	0.00144983297177155	0.00663031832579649
NDUFS5	1.69555865623024e-05	6.96868100050216e-05
SLC2A13	7.38354072287899e-08	0.121080808800322
TCERG1L	0.248672246695915	0.710747532670343
CHAMP1	0.00185978570004459	0.115351980536205
SMOC1	3.76456002435548e-11	3.76456002435548e-11
NUTF2	2.32842237957992e-05	0.104462869387789
LASP1	1.96967186824039e-05	0.00366064256915231
NOVA2	0.000921467165591308	0.00720036226151363
MAP1A	0.206851280842479	0.579170237698152
NTMT1	0.00021983178013568	0.00021983178013568
TTR	0.000903288997540163	0.00268865461146884
ALDH9A1	0.000540882701677137	0.016648267935803
ME2	0.00111419189297841	0.230527272688173
AHNAK2	2.16785566357922e-06	2.16785566357922e-06
RAB27B	7.39263954159126e-10	0.000215232724562724
CPLX1	2.07111993392255e-08	0.000189216453569514
CSPG5	1.34516172206506e-06	0.0145569338185643
CSTB	5.05789421134767e-06	0.000101863221170661
UBR2	2.31737264816428e-07	0.00221219342971159
UNK	1.76344610766054e-05	0.00509849692039205
CAT	3.17716796701411e-08	3.17716796701411e-08
ABCE1	0.00138493729170203	0.00138493729170203
CRKL	0.00102732745997468	0.00180777116501303
DCPS	0.268537208305619	0.961225269398706
TMED2	0.00550692884249429	0.0125031471358493
UPF2	1.89666210414703e-07	3.63586611610335e-05
NIPSNAP3A	4.39262090881631e-07	4.76983282752423e-07
PLXDC2	0.0331469668002416	0.0446395773680694
MRPS6	0.00120364994545792	0.00120364994545792
DDX1	1.34772339051732e-10	0.000455096218906357
GNG7	1.55177345564347e-08	2.56994192416484e-08
SNX8	3.24123238396638e-09	3.24123238396638e-09
CSTF1	0.00108767364519778	0.184215026900571
IGF2BP2	3.02870249681501e-09	3.02870249681501e-09
PCDH9	0.0338492627238404	0.184085948044822
CUL4A	0.00769746827702054	0.768620311148968
CORO2B	6.49750751733504e-07	6.49750751733504e-07
HTRA3	1.25936531788981e-07	1.25936531788981e-07
SBDS	0.32443354062969	0.69036859891462
POLDIP2	2.8823679232997e-06	3.025512166574e-06
GSS	3.76985888518715e-07	0.0743156330015598
CLPP	0.365597308967592	0.501974198558834
PEBP1	0.000474272428931937	0.00294854368455553
GLUL	2.16304131930511e-09	6.0418121884863e-09
SEC61A1	9.56447103731304e-06	9.56447103731304e-06
EZR	0.00127457293914165	0.00127457293914165
DBT	0.00274223899147762	0.337220880066304
HBA1	9.2233405695751e-05	9.2233405695751e-05
OGDH	1.74384752030307e-06	1.74384752030307e-06
BCAS2	0.10881342961942	0.10881342961942
PYGB	8.15339380420675e-07	0.00929538575722091
PREX1	5.2492057270108e-07	5.2492057270108e-07
MRPS31	0.00233938808328295	0.972424026754795
KIF5A	0.00526287885780849	0.381843345795476
GPR158	8.33366948248739e-07	0.133146498788016
LPCAT1	4.52257573887831e-05	4.52257573887831e-05
MFN2	0.000223878384362941	0.0132200817481186
LACTB2	0.0080888995740956	0.0080888995740956
ZC3HAV1	2.11939630163925e-07	2.11939630163925e-07
ADAM17	0.000373866472440819	0.00625496374238398
DNAJC3	1.30924971207524e-07	1.30924971207524e-07
S100A16	2.40862682332575e-14	2.40862682332575e-14
TPPP	5.66958641442147e-08	3.52270399982017e-07
TEX10	0.00964704858272868	0.999999791372155
AGT	1.21732053217179e-06	7.37590749210489e-06
STX12	0.0453586409742259	0.0453586409742259
C9	1.69918793856197e-07	0.000491985414897289
CLTB	1.15233141249725e-05	0.000246738570974287
SETD3	2.2276395593284e-05	0.0344413981106108
SCAI	4.21906105746021e-06	0.0620571706220968
GNAQ	1.38761536669081e-05	0.0310752295229688
RSU1	0.000893608437132095	0.81998454034763
NID1	7.07201682749104e-05	7.07201682749104e-05
ARPC3	6.27599237703862e-05	6.27599237703862e-05
ABI3	3.32920707112285e-09	3.32920707112285e-09
CASP3	4.33514667255066e-05	4.33514667255066e-05
SNRPC	0.00198283439471084	0.00385341090105747
FSCN1	1.26716857291637e-06	1.26716857291637e-06
NDUFS6	2.60814567578723e-07	3.45008965896084e-06
FAM162A	1.68935786598272e-05	3.91933158495894e-05
CHGA	0.00385040836296502	0.841381039099568
PI16	3.34791053320259e-05	0.0653780616473795
CADM3	6.91730066516384e-06	0.000362708361811235
RABEP1	0.00390255507847481	0.995811120196509
SLC30A9	0.00290119664023627	0.00554868782141659
PVALB	0.00202856096769801	0.00343153038786808
SMU1	0.00369815192015377	0.0101769395250052
ACTR3C	0.00057877745474745	0.0021362179126581
PRPF6	0.988823259307077	0.988823259307077
RAP2B	1.47032177208377e-05	1.59410245631432e-05
RANBP6	0.10594156565514	0.10594156565514
ATP6V1G1	0.121947017985264	0.893895310174783
EIF2S2	0.103696103335868	0.647159640475974
CHCHD4	7.78804339113362e-05	0.000351826709269449
ALOX5AP	1.14388449723408e-13	1.14388449723408e-13
NPTXR	2.41002095595371e-05	4.26293042344977e-05
KRAS	7.96996371619172e-06	0.00339588729482188
CISD1	1.21351952450642e-10	0.545989391774083
PARS2	0.125074240202462	0.997161747778686
TMEM245	0.0103014453759999	0.0211919463492721
ORM2	0.174305742127108	0.217950226831944
FKBP3	0.000419403071365575	0.00440633542699132
DTYMK	9.1866914803726e-07	9.1866914803726e-07
SKOR1	1.87811484734814e-06	1.93621801471212e-06
CIAO1	0.173163386016172	0.477296722647858
SDC4	1.33156052179472e-10	1.33156052179472e-10
ADK	3.56536711801153e-08	0.00230124513671369
CA2	2.47212022177757e-09	2.47212022177757e-09
ACO1	0.101952563694499	0.578845473254688
PALD1	3.99423275335007e-08	1.36833355746219e-07
SLC25A4	0.000257095200380833	0.00193475226940199
SLC30A1	9.71411040132892e-06	9.71411040132892e-06
UBQLN2	0.0221681915187508	0.0221681915187508
WNK4	2.23952800647317e-05	2.23952800647317e-05
PPP1R21	0.199217440579809	0.651373281338149
ARHGAP35	2.31248913268507e-08	6.91587709472809e-05
GM2A	3.34625067522684e-05	0.000379056564116642
PDCL3	0.232046543905377	0.950159884706226
SOGA1	0.000607893891383285	0.000992209556598423
SDR16C5	0.110545600028221	0.117963254185158
PPIB	0.000204972899229898	0.000204972899229898
TMED7	0.000340402478708697	0.000340402478708697
RBBP5	0.0108676765508297	0.0108676765508297
YWHAG	1.11249924823868e-08	1.11249924823868e-08
PRKAR2B	0.0187525713402967	0.0187525713402967
COMMD8	0.00558744959318789	0.00558744959318789
NAGA	5.35904665813802e-06	0.00021039937552383
CSNK1A1L	0.0193502284242844	0.308896172315884
ARF4	5.2568440818655e-07	5.2568440818655e-07
OXSR1	7.10612301759118e-05	7.10612301759118e-05
ATP6V0D2	4.47178032947386e-05	7.25912044315174e-05
MAP6	4.96102782909731e-06	1.65320809775264e-05
CADM4	2.23538464892966e-05	0.000371014695947109
BASP1	9.64781138833837e-12	0.100492252299907
TMOD1	1.17163764185082e-07	7.27170680984523e-05
RAB12	0.0158278095680181	0.0158278095680181
CDC5L	8.59258532171387e-05	0.00396953742856589
EEF1A2	3.39757064368633e-06	0.00220382436101188
TP53RK	0.000133744175129424	0.000133744175129424
DDRGK1	0.656971176137444	0.967242689890621
KCNJ10	0.00194905207133863	0.282296158145855
PF4V1	0.000579398344986603	0.000579398344986603
RAB10	0.030575463338996	0.733919571193486
EIF1	0.00100897050356245	0.00100897050356245
SYNGR3	0.0025724613825613	0.100976423204392
PTPN1	3.24089022809906e-08	3.24089022809906e-08
AMER2	0.0156875921895268	0.0156875921895268
JAGN1	1.92948015160448e-09	1.92948015160448e-09
LAGE3	0.00299224070758602	0.458460674399636
PITHD1	3.16554663141221e-08	1.02776805365462e-07
PRAF2	0.0546768849627298	0.0546768849627298
TXLNA	5.13176606937544e-05	5.13176606937544e-05
TIMM13	0.0045772678879872	0.158709041261028
FLNC	2.32014670156806e-11	2.32014670156806e-11
LRRC47	0.000297770054020971	0.000395790948689703
PLEK	6.82951660717782e-12	6.82951660717782e-12
HEPACAM	0.000426048264562273	0.000841842335314516
TERF2IP	0.000761217604358375	0.0203868501849198
PGM2L1	0.00219531015843354	0.00561485646604767
RAB23	0.0127412836881906	0.995642479643869
ADI1	2.40058929811036e-06	2.40058929811036e-06
PTGFRN	5.89238932705741e-11	5.89238932705741e-11
BRK1	0.00385977372943263	0.761268208882527
RAB3D	1.06647300445883e-10	1.85611839880562e-10
TMX1	5.61869622804532e-05	5.61869622804532e-05
NACC2	9.1058192487097e-08	1.87559990557642e-07
TOMM22	0.0990735046832618	0.0990735046832618
STOML3	0.000121502085092694	0.000121502085092694
SEC22B	4.24129333619911e-05	4.24129333619911e-05
RPL10L	0.000215608709173821	0.121608492426606
ACBD7	2.43182590949332e-07	5.46064285623836e-05
DTX3L	0.000542424225345586	0.000542424225345586
SLC32A1	0.00284021604411216	0.022197715082265
PPP6C	0.00258089419945078	0.625042163846139
OTUD6B	0.0035683670044707	0.00542239209003455
PHIP	0.000428211829566576	0.719444902242556
KATNAL1	1.50572925448891e-06	0.033822420444312
EXOSC6	5.20038506121215e-08	1.29989581193205e-07
RPS6	1.94164461666193e-06	0.00017379921556446
GPCPD1	0.00624870733626984	0.00624870733626984
CPT2	0.000988209810237593	0.000988209810237593
STX7	0.274993843440132	0.888393958988763
EHD4	1.04507654337141e-11	1.04507654337141e-11
GPRIN1	0.00613933969491599	0.166057028664612
EXOC8	0.000547985784634502	0.00384126906502385
SLC7A5	0.00112510145062763	0.268164807317449
MPC2	0.0124202546330074	0.361740588629661
GMPS	8.8343268231212e-05	0.00484486145229312
SERPINC1	0.00681834256385767	0.00681834256385767
NPTX1	0.000371975295550755	0.00108599056323357
VAT1L	8.04711790431629e-08	0.285556571647178
C4BPA	1.72245194033168e-06	1.72245194033168e-06
CCDC9	6.28384466722709e-10	6.28384466722709e-10
ADRM1	2.68278000444646e-05	0.000147172431405376
RASA3	1.97705446681429e-08	1.97705446681429e-08
TOMM34	0.000376826605833122	0.000376826605833122
STOML2	0.314150317225176	0.467114847290017
TUFM	0.127409914265455	0.972640767775823
SH3BGRL3	0.0118891659392006	0.018356497021213
LIN7A	1.40206394569193e-05	0.433661494641131
PRELP	1.66467014776043e-07	1.66467014776043e-07
SNX27	0.0020752830002885	0.00551642937280019
ARF6	5.34154537390512e-06	8.38490793659701e-06
EIF3CL	4.41975093887576e-06	4.41975093887576e-06
ARFGEF2	1.5602546845866e-07	3.16397127180927e-06
KCTD12	1.27848779121912e-08	1.27848779121912e-08
SNX9	2.58478561051321e-09	2.58478561051321e-09
TNR	6.77069511611594e-09	0.000103905233218221
RP2	0.00016065227316348	0.000281403935820028
PODXL2	0.000751614863851236	0.14075318724502
GJA1	6.77401487515214e-08	6.77401487515214e-08
SERINC1	0.0392957876001782	0.0392957876001782
DTD1	5.95116174080465e-06	0.158040018183774
SLC4A1	7.20389002673865e-07	7.20389002673865e-07
COX6B1	0.00993640410038587	0.00993640410038587
LRRC40	0.0648253662061447	0.983984132873372
ADNP	0.0212608230578414	0.472285173278993
PRPS1	0.00758824343899111	0.438368907158934
GNA13	2.16555608838674e-05	0.00104718305741131
TST	0.000616561775328872	0.569963572321873
TXN	1.7060553512589e-06	1.91554270786462e-06
NEFL	0.963630892677854	0.999706624677805
KIF5B	0.00650086651766796	0.0293496304142969
RAB9A	0.0607559742543972	0.0607559742543972
HSPA2	2.76756714938127e-05	2.76756714938127e-05
APOOL	0.000228376585409213	0.000228376585409213
SLC27A4	0.00329959851874601	0.00636772749631555
IRS2	4.73309345486062e-06	4.73309345486062e-06
NACAD	0.304083822966306	0.304083822966306
GNAI3	0.138568846554909	0.288162721936358
MARCKS	0.00924055937119466	0.00924055937119466
CBL	0.00137856953859693	0.0553606934070609
RASSF2	0.000112545507698198	0.000112545507698198
SCG3	3.70063115806261e-06	3.70063115806261e-06
FABP7	2.77588135417598e-06	8.66608626991432e-06
APOA4	0.0272277173061241	0.0272277173061241
WASL	0.468225719500703	0.981748133501061
CRTAP	0.000284420738985239	0.000284420738985239
CSPG4	0.0391886255701916	0.0391886255701916
PMVK	1.80562233419579e-06	0.0319891251467179
CKM	1.46240316920961e-06	5.50119204473101e-05
HINT3	0.00158176170053758	0.0467539223061467
TPRG1L	3.35524216824138e-05	0.000136809271447398
PPM1E	5.28193380670967e-05	0.598586372025219
NACA2	0.00675444611003454	0.514987354637525
CDC37L1	0.00134365174363138	0.726787232517539
ZNF428	2.5977882848816e-05	0.846518351428079
TMEM65	8.59883257536812e-05	0.000264729025556939
GUCY1A2	0.000159119491645619	0.818756603848272
S100A8	5.86240414901558e-09	5.86240414901558e-09
CRABP1	0.0205883215601251	0.0862299803481785
BIRC3	5.62172708280633e-07	6.1039465658916e-07
WRNIP1	3.85494845108119e-10	9.75918506180906e-10
INA	9.12869621309888e-09	0.00882411657678952
CASKIN1	3.44530952668389e-05	0.00261942380082938
PSMB2	0.00145578439610699	0.00157226160752583
RBMXL2	0.0222426809289777	0.417070316132388
HNRNPA0	8.29024620589625e-06	2.02652244089702e-05
NHLRC2	7.12285126897538e-08	0.574159786160783
TCEAL5	0.0135318664934341	0.347777803530943
CHMP4B	4.68434774217034e-08	4.68434774217034e-08
TOP1	1.63575191158043e-05	2.27850068550633e-05
DIRAS2	0.000308132150425044	0.00361622990774854
ARL3	8.69732125522815e-09	0.000627805151014864
DYNLL2	0.000771653652136639	0.0254275247270692
VCPIP1	4.65252278507472e-05	0.00931122314195751
AGO1	0.0121857847808049	0.810045803603334
SH3BGRL2	6.37453611901711e-07	0.000127153102485201
FTL	4.52207362429903e-09	4.52207362429903e-09
TIPRL	0.00178278644237693	0.653788148133743
