gene	protein	rna	methylation
CDKN2AIPNL	0.0765926915784043	0.7600273778391065	1.0
CPPED1	0.0765926915784043	0.0019456187434759	1.0
DEPDC5	0.0765926915784043	0.045664288789187	1.0
DLG1	0.0765926915784043	0.3450025697856774	1.0
EIF3K	0.0765926915784043	0.1560438823325411	1.0
EMC4	0.0765926915784043	0.5480226443199718	0.0656641385986494
FAM221A	0.0765926915784043	0.0003257768559497	1.0
GPNMB	0.0765926915784043	0.1342603899046626	1.0
GPR180	0.0765926915784043	0.1838708830883741	1.0
HIF1AN	0.0765926915784043	0.0093943101914596	1.0
KRT16	0.0765926915784043	0.9784743304726564	1.0
KSR1	0.0765926915784043	0.0512931645346805	1.0
LRRC4C	0.0765926915784043	0.2334279188547616	1.0
NOA1	0.0765926915784043	0.0112342616454623	1.0
PCSK5	0.0765926915784043	0.0001597159610512	1.0
PPP2R1A	0.0765926915784043	0.6975970258880173	1.0
RIC1	0.0765926915784043	0.8064167057380578	1.0
SLC1A1	0.0765926915784043	0.0017619090867178	1.0
SLCO2B1	0.0765926915784043	0.6209339451211492	1.0
STAG1	0.0765926915784043	0.1405451061898492	1.0
TBC1D14	0.0765926915784043	0.0358901369511006	1.0
TERF1	0.0765926915784043	0.0381583340106442	1.0
TMEM126A	0.0765926915784043	0.3295209203588092	1.0
TMEM25	0.0765926915784043	0.0173950536276446	1.0
TP53BP1	0.0765926915784043	0.5684362480289417	1.0
UBE2A	0.0765926915784043	0.4889484989098217	1.0
UGP2	0.0765926915784043	0.0076084692275093	2.640634280678276e-05
UPF3B	0.0765926915784043	0.0536268788044166	1.0
TIGD1	0.0771453710108811	0.0036347006082818	1.0
C1GALT1	0.0785793510716282	0.4333414251349672	1.0
KCNH1	0.0785793510716282	0.0185945705831401	1.0
ZNF423	0.0785793510716282	0.1059104607680627	1.0
ADHFE1	0.0790902549462379	0.2070648748677948	1.0
ATRNL1	0.0790902549462379	0.004209561172267	1.0
C1QL3	0.0790902549462379	0.3592628907370766	1.0
C3orf38	0.0790902549462379	0.4937424827499114	1.0
CD248	0.0790902549462379	0.1242501281899313	1.0
CIB1	0.0790902549462379	0.0728292479158142	1.0
CMTM5	0.0790902549462379	0.0140349925070997	0.0002271826630033
COL9A2	0.0790902549462379	0.5429740180449096	3.57415623343507e-09
COPB1	0.0790902549462379	0.5581860085814756	1.0
CYP2S1	0.0790902549462379	0.0084617642639555	0.012206515078373
DMD	0.0790902549462379	0.3673960957524494	1.0
EHD4	0.0790902549462379	0.1492568052668182	1.0
EPN3	0.0790902549462379	0.2790729163929558	1.0
FAM120A	0.0790902549462379	0.6316707981121067	1.0
FEM1B	0.0790902549462379	0.2787890659184194	1.0
FMOD	0.0790902549462379	0.0001753375015962	2.662746393909128e-07
GNAL	0.0790902549462379	0.2522142671992248	1.0
HBS1L	0.0790902549462379	0.4606960612628465	1.0
HMGN2	0.0790902549462379	0.4747118288658407	1.0
HSD17B7	0.0790902549462379	0.8890947219291804	0.040109737986011
KDM4A	0.0790902549462379	0.0250076716875526	1.0
LAMB1	0.0790902549462379	0.1492568052668182	2.215941123167409e-05
MECP2	0.0790902549462379	0.2522142671992248	1.0
MOXD1	0.0790902549462379	0.0007827496823508	1.4892317639312792e-08
NAGLU	0.0790902549462379	0.3609197402993056	1.0
NRXN1	0.0790902549462379	0.0389395872155091	1.072246870030521e-08
PABPC4	0.0790902549462379	0.0959353191233165	1.0
PHACTR3	0.0790902549462379	0.000354767195486	1.0
POMGNT2	0.0790902549462379	0.0002994153566479	1.0
PRKAA2	0.0790902549462379	0.5279625751604108	1.0
RHOG	0.0790902549462379	0.0975460767312917	1.0
ROCK1	0.0790902549462379	0.2098875605705991	1.0
RPS29	0.0790902549462379	0.0484135070408113	1.0
SHROOM4	0.0790902549462379	0.3071195805444386	1.0
SMARCC2	0.0790902549462379	0.009892073791606	1.0
SMC2	0.0790902549462379	0.2927344921562412	1.0
SUCLG2	0.0790902549462379	0.3372071502768508	1.0
TXLNA	0.0790902549462379	0.9609274059017214	1.0
UQCC2	0.0790902549462379	0.2522142671992248	1.0
ZNF649	0.0790902549462379	0.3983089443904342	1.0
ZYG11B	0.0790902549462379	0.4469048119273858	1.0
GCHFR	0.0797185748416908	0.6138339000513309	0.0039848646707128
ZFPM2	0.0810429880197322	0.90699364933795	1.0
CLN8	0.0810796212120473	0.0893719677672404	0.0013219931813355
PKDCC	0.0815639326531797	0.0186533107945394	1.0
AASDHPPT	0.0816536593184558	0.002215883023748	1.0
ADCY3	0.0816536593184558	0.1223165364269135	1.0
ALOX5AP	0.0816536593184558	0.0532874482494996	1.1913854111450234e-10
BBX	0.0816536593184558	0.1301872939088177	1.0
BST1	0.0816536593184558	0.1320360396301984	1.0
CDC37L1	0.0816536593184558	0.6370674281332944	1.0
CHD6	0.0816536593184558	0.0690264114126459	1.0
COX7A2L	0.0816536593184558	0.6920105252800894	1.0
CYTH1	0.0816536593184558	0.0147305605728026	1.0
DENND5A	0.0816536593184558	0.3609197402993056	1.0
DHCR7	0.0816536593184558	0.1880411030981108	1.0
DIXDC1	0.0816536593184558	0.0465664563028651	1.0
ERH	0.0816536593184558	0.4333414251349672	0.0027105394153699
GGACT	0.0816536593184558	8.005471063804761e-05	1.0
GNG2	0.0816536593184558	0.1880411030981108	1.0
GRB2	0.0816536593184558	0.4288714727346406	1.0
HNRNPA2B1	0.0816536593184558	0.5735934576790327	1.0
HNRNPLL	0.0816536593184558	0.0991773443342647	1.0
IQGAP1	0.0816536593184558	0.0025176260144355	1.466595441119524e-07
MT-CO2	0.0816536593184558	0.3856053411460773	1.0
PCID2	0.0816536593184558	0.8442574920845543	1.0
PDLIM3	0.0816536593184558	0.0563937282574093	1.0
PEBP1	0.0816536593184558	0.1880411030981108	1.0
PLEKHH3	0.0816536593184558	0.924937874581048	1.0
PODXL2	0.0816536593184558	0.0022882554918813	1.0
PRDX1	0.0816536593184558	0.0943449214211881	0.0244905618260085
PRKAB2	0.0816536593184558	0.0154545927637503	1.0
RGS17	0.0816536593184558	0.4112503812153782	1.0
S100B	0.0816536593184558	0.0002516344339743	1.0
SETMAR	0.0816536593184558	0.0310198683688142	1.0
SIGLEC10	0.0816536593184558	0.6049731272721461	0.0061374128909844
SMUG1	0.0816536593184558	0.55047015643259	1.0
STMN1	0.0816536593184558	0.0439019108818546	1.0
TAF6	0.0816536593184558	0.4333414251349672	1.0
TMLHE	0.0816536593184558	0.1262066607811271	1.0
TYW1	0.0816536593184558	0.2719810832199535	0.0381642769735973
USP13	0.0816536593184558	0.0702763727555591	1.0
VCL	0.0816536593184558	0.8181233791346252	1.0
VPS72	0.0816536593184558	0.0344395178021018	1.0
SULF1	0.0818483719282863	0.0062896835309753	3.427258412240889e-06
ADAM12	0.0820981639484226	0.0046095458740605	2.382770822290047e-10
FZD6	0.0823522150528067	0.045664288789187	1.0
C2CD6	0.0827249891345183	0.0565553050529635	1.0
POC1B	0.0830097406962391	0.6975970258880173	1.0
CCDC180	0.0830851723159418	0.12812665161664	1.0
MAFB	0.0831386551908183	0.7485511656250495	0.115207162857853
CHST10	0.0831414834473294	0.9429187058969092	1.0
PAIP2B	0.0837594594196174	0.0653805619509545	1.0
ANGPTL1	0.0842206437330952	0.0218841155923159	1.0
COX18	0.0842206437330952	0.9129704530685744	1.0
ADPGK	0.0842840627462018	0.4378370407132128	1.0
ATF7IP	0.0842840627462018	7.599417349305664e-05	1.0
BCAP31	0.0842840627462018	0.1702828424741421	1.0
BCAR3	0.0842840627462018	0.0303702708683312	1.0
C11orf98	0.0842840627462018	0.722488764656904	1.0
CBLB	0.0842840627462018	0.0001673706896283	1.0
COPE	0.0842840627462018	0.5530933713202311	1.0
DERA	0.0842840627462018	0.7947513859885488	1.0
ERLEC1	0.0842840627462018	0.4333414251349672	1.0
F11R	0.0842840627462018	0.0018214201073202	1.0
FAM20B	0.0842840627462018	0.1059104607680627	1.0
FAM81A	0.0842840627462018	0.0563937282574093	1.0
FBXO6	0.0842840627462018	0.0004541473693957	1.0
FZD3	0.0842840627462018	0.3690407450339801	1.0
GAK	0.0842840627462018	0.5608038952859905	1.0
GLCCI1	0.0842840627462018	7.895064394000608e-06	1.0
ING5	0.0842840627462018	0.0044778400523038	1.0
JMJD6	0.0842840627462018	0.6533672982152271	1.0
LMAN1	0.0842840627462018	0.3450025697856774	1.0
LONP2	0.0842840627462018	0.3037256511620291	1.0
MCM3	0.0842840627462018	0.9789551953030096	1.0
P4HTM	0.0842840627462018	0.0223811551251778	1.0
PAAF1	0.0842840627462018	0.0228874450690773	1.0
PCK2	0.0842840627462018	0.8416510797660218	1.0
PLA2G2A	0.0842840627462018	0.0032112331803294	1.0
PNO1	0.0842840627462018	0.8831399713746723	1.0
QPRT	0.0842840627462018	0.044776157777883	0.0025017985645613
RBM17	0.0842840627462018	7.599417349305664e-05	1.0
RIN3	0.0842840627462018	0.6262928935859023	1.0
RTN1	0.0842840627462018	0.1702828424741421	1.0
SOS1	0.0842840627462018	0.0291042880953105	1.0
SPON1	0.0842840627462018	0.0881839367972738	1.0
SRP54	0.0842840627462018	0.6494454123014772	1.0
SSR3	0.0842840627462018	0.0728292479158142	0.0627910141520997
STAG2	0.0842840627462018	0.2214437879288161	1.0
SYAP1	0.0842840627462018	0.0823366525867401	1.0
TERF2	0.0842840627462018	0.0223811551251778	1.0
TGFB1I1	0.0842840627462018	0.4841786317879634	1.0
TMEM65	0.0842840627462018	0.8653148492104507	1.0
TRIM36	0.0842840627462018	0.3690407450339801	7.55338350665945e-08
UBE2V2	0.0842840627462018	0.9369215669136052	1.0
UFC1	0.0842840627462018	0.3898133146915937	1.0
VAMP1	0.0842840627462018	0.4841786317879634	1.0
WDR26	0.0842840627462018	0.1342603899046626	1.0
ZBTB20	0.0842840627462018	0.0319089983551783	0.0004741740146836
TMEM178A	0.0842999696467928	0.3181968304116951	1.0
GPR17	0.0852105385053916	0.0093943101914596	1.0
ANAPC11	0.0855450821163007	0.9549219503047696	0.0011537184508477
CCRL2	0.0858682685399268	0.7144498574562824	0.0411116262800624
PHLDA2	0.0867482730082715	0.0630351284450378	1.0
AACS	0.0869826237433354	0.1583551142765239	1.0
ACAD8	0.0869826237433354	0.2998720734618511	1.0
APLP2	0.0869826237433354	0.2334279188547616	1.0
CDA	0.0869826237433354	0.4333414251349672	1.0
CHD8	0.0869826237433354	0.0653805619509545	1.0
COG6	0.0869826237433354	0.7600273778391065	1.0
COL5A1	0.0869826237433354	0.0136976104568259	1.0
CRKL	0.0869826237433354	0.0284876260810774	1.0
CUL5	0.0869826237433354	0.0553427811007243	1.0
CYB5A	0.0869826237433354	0.2857068381710433	1.0
DCTN5	0.0869826237433354	0.2490153379735424	1.0
DNAJC11	0.0869826237433354	0.0943449214211881	1.0
FREM2	0.0869826237433354	0.1752293295366328	1.0
GATB	0.0869826237433354	0.7257601700947548	1.0
GPC4	0.0869826237433354	0.0050246027256992	0.007040610868287
HSCB	0.0869826237433354	0.4200089799730424	1.0
JAK2	0.0869826237433354	0.6643231183501889	1.0
KIAA0232	0.0869826237433354	0.5180687624492549	1.0
NCAN	0.0869826237433354	0.3983089443904342	1.1803055268213747e-06
NELFA	0.0869826237433354	0.1243087198292144	1.0
NUP54	0.0869826237433354	0.6049731272721461	1.0
PAFAH1B2	0.0869826237433354	0.0303702708683312	1.0
PCDHB16	0.0869826237433354	1.0	1.0
PGM3	0.0869826237433354	0.151494842900789	1.0
PLAUR	0.0869826237433354	0.0006475664073529	0.000449472067846
PLS1	0.0869826237433354	0.0047503029620202	1.1913854111450234e-10
POLDIP3	0.0869826237433354	0.045664288789187	1.0
PRKCSH	0.0869826237433354	0.3568997664008231	1.0
QARS	0.0869826237433354	1.0	1.0
QKI	0.0869826237433354	0.1000126493281284	1.0
RAD1	0.0869826237433354	0.1933460123583382	1.0
RPL35A	0.0869826237433354	0.1363318248795889	1.0
RSPH1	0.0869826237433354	0.0104118088395838	1.0
RSPRY1	0.0869826237433354	0.5735934576790327	1.0
SELPLG	0.0869826237433354	0.6424825465578098	1.0
SUMF1	0.0869826237433354	0.0413609711724737	1.0
URM1	0.0869826237433354	0.8475550398583394	1.0
YTHDF3	0.0869826237433354	0.6920105252800894	1.0
ZNHIT2	0.0869826237433354	0.8653148492104507	1.0
ZNF536	0.0871080137331342	0.9849671803936888	1.0
FHOD3	0.0872841661620053	0.0006230815923386	1.0
HPS4	0.0872841661620053	0.0244630957754126	1.0
SH3BP5	0.0872841661620053	0.7657846682687334	1.0
SKA1	0.0873861843510787	0.2822342211189929	0.025165169637583
DBH	0.0876506656578691	0.0555651856787944	1.0
DSCC1	0.0879621356820297	0.112983447835892	2.662746393909128e-07
RHOBTB2	0.0881644965678579	0.9909799811377632	1.0
TMEM126B	0.0886839783365484	0.3489411345214804	1.0
MB	0.0888372734085476	0.327876012048422	1.0
SLC29A3	0.0892582372948618	0.0715439325890635	1.0
ZNF672	0.0892582372948618	0.3898133146915937	1.0
ABAT	0.0897505005255134	0.6698270635743053	1.0
ANGPT2	0.0897505005255134	0.2822342211189929	1.0
C1orf123	0.0897505005255134	1.0	1.0
CASP2	0.0897505005255134	0.5530933713202311	1.0
CAVIN3	0.0897505005255134	0.0218841155923159	1.0
CBLN1	0.0897505005255134	0.0001575690076158	2.350007723483559e-06
CEP104	0.0897505005255134	0.8416510797660218	1.0
DCUN1D4	0.0897505005255134	0.1906805958038605	1.0
DDO	0.0897505005255134	0.2892069256027823	1.0
EIF4G2	0.0897505005255134	0.2719810832199535	1.0
EPG5	0.0897505005255134	0.2857068381710433	1.0
FAM110B	0.0897505005255134	0.0070172240561378	1.0
FAM84B	0.0897505005255134	1.0	1.0
GEMIN5	0.0897505005255134	0.1384266877586805	4.622575395242691e-08
GPSM1	0.0897505005255134	0.0017619090867178	1.0
HERC4	0.0897505005255134	0.085099999736015	1.0
HLA-A	0.0897505005255134	0.1041956808004245	1.0
HRAS	0.0897505005255134	0.0195332645485801	1.0
IGF1R	0.0897505005255134	0.027286274209774	1.0
KAT5	0.0897505005255134	0.0665786621552623	1.0
LTV1	0.0897505005255134	0.4794330266023305	1.0
MKLN1	0.0897505005255134	0.9189519681101626	3.4032996516227625e-05
MMP9	0.0897505005255134	0.1094038933192445	0.0059273623501933
NEU3	0.0897505005255134	0.0565560207583099	1.0
NIF3L1	0.0897505005255134	0.2243995505096254	1.0
PDIA3	0.0897505005255134	0.0596415541735628	1.0
RANGAP1	0.0897505005255134	0.1583551142765239	1.0
RAP2A	0.0897505005255134	0.0001391912854003	1.0
RPS28	0.0897505005255134	0.3814240273847962	1.0
SAAL1	0.0897505005255134	0.4025964421549614	1.0
SH3PXD2B	0.0897505005255134	0.6262928935859023	1.0
SMTN	0.0897505005255134	0.9309278478807852	1.0
SORD	0.0897505005255134	0.3898133146915937	0.09632294660836
TGFBR1	0.0897505005255134	0.8416510797660218	5.475369072540299e-06
TIGAR	0.0897505005255134	0.2522142671992248	1.0
TLR2	0.0897505005255134	0.6424825465578098	1.0
TM9SF4	0.0897505005255134	0.90699364933795	1.0
UQCRH	0.0897505005255134	0.6698270635743053	1.0
ZNF638	0.0897505005255134	0.0239282863834893	0.0088867584693818
BCL2	0.090344307904684	0.2490153379735424	1.1913854111450234e-10
SATB1	0.0904264816537919	8.873610317656481e-05	1.0
IFNAR2	0.0908727523613278	0.296538793961049	1.0
ACD	0.0911595252892985	0.2042685964306006	1.0
ZNF668	0.0911595252892985	0.2458436145932387	1.0
FAM89A	0.0912618365755693	0.0204472339323378	1.0
TADA2A	0.0918769830138151	0.3410912282564307	1.80149388019239e-06
YY1AP1	0.0921867456233503	0.0728292479158142	1.0
ANXA3	0.092588850229823	0.0405407577348735	1.0
AVL9	0.092588850229823	0.6155941844001098	1.0
AZU1	0.092588850229823	0.265603116668937	0.0001287013152555
BTAF1	0.092588850229823	0.0484135070408113	1.0
CACNB2	0.092588850229823	0.2309312335133199	1.0
CHMP5	0.092588850229823	0.90699364933795	1.0
CNPY4	0.092588850229823	0.0080255565086997	1.0
DAGLB	0.092588850229823	0.7257601700947548	1.0
DGCR8	0.092588850229823	0.2214437879288161	1.0
DNAJC7	0.092588850229823	0.0641994357632441	0.0238307213557437
EIF1	0.092588850229823	0.7831298160210926	1.0
ENPP6	0.092588850229823	0.9369215669136052	1.0
ENTPD1	0.092588850229823	0.5530933713202311	1.0
ERAL1	0.092588850229823	0.0959353191233165	1.0
FAM98C	0.092588850229823	0.0991773443342647	1.0
HNRNPUL2	0.092588850229823	0.0066450339824041	1.0
JTB	0.092588850229823	0.8357556245814166	1.0
KIF15	0.092588850229823	0.0484135070408113	0.044237168600563
LRRC20	0.092588850229823	0.0344395178021018	1.0
METTL3	0.092588850229823	0.2273821217595493	1.0
MMADHC	0.092588850229823	0.26528275204396	1.0
MTHFSD	0.092588850229823	0.1995947884275518	1.0
NCOA2	0.092588850229823	0.0121104640333768	1.0
NOS1AP	0.092588850229823	0.3819016640822661	1.0
OTULINL	0.092588850229823	0.7715543658109477	1.0
PACS2	0.092588850229823	0.0795275930515315	1.0
PLAT	0.092588850229823	0.0016931863846493	1.0
RAB11B	0.092588850229823	0.3107845423157232	1.0
RANBP9	0.092588850229823	0.5480226443199718	1.0
SACS	0.092588850229823	0.4423582070321574	1.0
SLITRK1	0.092588850229823	0.0005657679639625	1.0
SRA1	0.092588850229823	0.1678473934686426	1.0
TBC1D17	0.092588850229823	0.5429740180449096	1.0
TMED4	0.092588850229823	0.0109542692243834	1.0
TNIK	0.092588850229823	0.058542959249817	1.0
UBA5	0.092588850229823	0.5480226443199718	1.0
UBXN2B	0.092588850229823	0.0522827527646013	1.0
VASP	0.092588850229823	0.1342603899046626	4.5665802809188747e-07
VPS26A	0.092588850229823	0.0190890965409519	1.0
YARS2	0.092588850229823	0.4200089799730424	1.0
MSL2	0.093508128684193	0.0042240069913087	1.0
ITGBL1	0.093873410324447	0.0018801298481026	1.0
ANKRD16	0.0942585431041825	0.0001197875452753	1.0
ZNF511	0.0952380952380952	0.2185147716014262	1.0
ABR	0.0954988281153306	0.333350369642741	1.0
ACO1	0.0954988281153306	0.6643231183501889	1.0
ACP2	0.0954988281153306	0.160690970794968	1.0
APH1B	0.0954988281153306	0.2185147716014262	9.15362856320122e-05
ARHGAP42	0.0954988281153306	0.2927344921562412	1.0
ARID1A	0.0954988281153306	0.1094038933192445	9.814740241699706e-05
ARL6IP6	0.0954988281153306	0.1630515641235619	1.0
ASAP1	0.0954988281153306	0.0536268788044166	1.0
ATP1B3	0.0954988281153306	0.4333414251349672	1.0
CABP7	0.0954988281153306	0.0866930870929539	1.0
COA6	0.0954988281153306	0.9669349818332704	1.0
COBLL1	0.0954988281153306	0.911055565681328	1.0
DCTN4	0.0954988281153306	0.6316707981121067	1.0
EPM2AIP1	0.0954988281153306	0.0078146653033641	1.0
ERP44	0.0954988281153306	0.5787717926603946	1.0
FAM126A	0.0954988281153306	1.0	1.0
FAM206A	0.0954988281153306	1.0	1.0
GMDS	0.0954988281153306	0.6698270635743053	1.0
GNAO1	0.0954988281153306	0.4333414251349672	4.765541644580094e-10
GNL1	0.0954988281153306	0.4200089799730424	1.0
HARS2	0.0954988281153306	0.2927344921562412	1.0
HDAC8	0.0954988281153306	0.0099670693257896	1.0
HSPA13	0.0954988281153306	0.2185147716014262	0.0038384293453352
HTD2	0.0954988281153306	1.0	1.0
HYOU1	0.0954988281153306	0.3144769640632613	1.0
IDH1	0.0954988281153306	0.1262063620942403	1.0
LANCL1	0.0954988281153306	0.0943449214211881	0.194696819120746
MAZ	0.0954988281153306	0.2586938892477093	1.0
MDP1	0.0954988281153306	0.4040248746914339	1.0
MTCH1	0.0954988281153306	0.0124149399472285	1.0
MTTP	0.0954988281153306	0.002215883023748	1.0
NTNG2	0.0954988281153306	0.0039825239825297	1.1913854111450234e-10
PACS1	0.0954988281153306	0.6102738364201088	1.0
PHLDB1	0.0954988281153306	0.6479159174171651	7.55338350665945e-08
RCAN1	0.0954988281153306	0.0001085411493217	1.0
RCOR3	0.0954988281153306	0.0653805619509545	0.0336286904650108
RPS18	0.0954988281153306	0.2426990549382874	1.0
STK11	0.0954988281153306	0.5684362480289417	1.0
SUFU	0.0954988281153306	0.0003401678606384	1.0
TJP2	0.0954988281153306	0.272284282646503	1.0
TMEM165	0.0954988281153306	0.0413609711724737	1.7785479017680922e-05
VPS13D	0.0954988281153306	0.0036423808807396	1.0
ZNF346	0.0954988281153306	0.333350369642741	1.0
FAM122B	0.0957276746675151	1.0	1.0
AGR2	0.0959511077158136	0.1645705378388769	1.0
ADGRE1	0.0960859157646617	0.2554404386761641	1.0
HIVEP3	0.0967510066994347	0.0039125518547551	1.0
STK16	0.0967510066994347	0.1933460123583382	1.0
TNFRSF10B	0.0967510066994347	0.0093943101914596	1.0
ADA2	0.0984815867449466	0.2070648748677948	1.0
AKR1B1	0.0984815867449466	0.6588364477682731	1.0
ANAPC5	0.0984815867449466	0.0330367604070019	1.0
ARFGAP1	0.0984815867449466	0.268618221198779	1.0
BCL2L2	0.0984815867449466	0.5944315041066967	1.0
CBARP	0.0984815867449466	0.7257601700947548	1.0
COL28A1	0.0984815867449466	0.5633003663620569	1.0
CTNNA3	0.0984815867449466	0.0074068853018822	1.0
CTNNB1	0.0984815867449466	0.9909799811377632	1.0
CYP4F11	0.0984815867449466	0.0297317906191518	0.0011537184508477
DNER	0.0984815867449466	0.0165959525250089	1.0
DOPEY1	0.0984815867449466	1.0	1.0
DPP7	0.0984815867449466	0.0124149399472285	1.1913854111450234e-10
EHBP1L1	0.0984815867449466	0.1242501281899313	1.0
GRAMD4	0.0984815867449466	0.1727434543169707	1.0
GRIN1	0.0984815867449466	0.7428328146704418	4.765541644580094e-10
HEATR5A	0.0984815867449466	0.3940478755315468	1.0
HEBP2	0.0984815867449466	0.0027663651058243	1.0
INPP1	0.0984815867449466	0.0273014649511198	1.0
KIN	0.0984815867449466	0.0020858652330065	1.0
LHPP	0.0984815867449466	0.7088169584003935	1.0
LSP1	0.0984815867449466	0.0008432232726118	1.0
LTA4H	0.0984815867449466	0.9729443543493346	1.0
MAP3K11	0.0984815867449466	0.8593872366123328	1.0
MAPK13	0.0984815867449466	0.2014986487754589	1.1866198695004437e-07
MDH1	0.0984815867449466	0.3071195805444386	1.0
MICAL2	0.0984815867449466	0.0291042880953105	1.0
MPST	0.0984815867449466	0.0044187770667435	1.0
NAE1	0.0984815867449466	0.0837695979830659	1.0
PAG1	0.0984815867449466	0.0150889638462656	1.0
PARP10	0.0984815867449466	0.2156124396696581	1.0
PINX1	0.0984815867449466	0.1008292689492644	1.0
PLBD1	0.0984815867449466	0.0072098305693489	1.0
RPS6KA4	0.0984815867449466	0.6049731272721461	1.0
SEC61A1	0.0984815867449466	0.9849671803936888	1.0
SESN1	0.0984815867449466	0.076793279454561	1.0
SHISA7	0.0984815867449466	0.0029436029928049	3.57415623343507e-09
SLC9A6	0.0984815867449466	0.0607563437041811	1.0
SRR	0.0984815867449466	0.90699364933795	1.0
