rna	protein	methylation
HPCAL1	0.085221691374758	0.41083487637907	1
BIRC6	0.0373897718807786	0.008531477910036	1
NOL10	0.0823366525867401	0.114527135166908	1
PLEKHB2	0.402596442154961	0.746654613033402	1
GORASP2	0.0439019108818546	0.0322523100546643	1
STRN	0.120405452784465	0.12149461263127	1
CEBPZ	0.252214267199225	0.354365624619421	1
PRKD3	0.493742482749911	0.463244705418096	1
QPCT	0.0543074064215618	0.923266362134876	1
RAB3GAP1	0.381424027384796	0.0003082118108775	1
SLC25A12	0.895055463731752	0.923266362134876	1
RMDN2	0.835755624581417	0.705526359166247	1
SRSF7	0.578771792660395	0.346718640199318	1
SDC1	0.086693087092954	0.772611799575185	1
PLCL1	0.0389395872155092	0.18475576467892	0.000361106297070152
SOS1	0.0291042880953105	0.0842840627462018	1
KYNU	0.226463362154475	0.970448180392886	3.13099660205146e-05
ORC2	0.548022644319972	0.60918486246129	1
COX7A2L	0.692010525280089	0.0816536593184558	1
ORC4	0.153757163747276	0.519184084823926	1
PLEK	0.503402192533129	0.472328250759407	1
RND3	0.610273836420109	0.524569310760126	1
ATF2	0.527962575160411	0.598849415191798	1
THADA	0.493742482749911	0.0513397044021404	1
AAK1	0.363315532760132	0.935043046278691	1
C2orf42	0.337207150276851	0.732171213913722	1
PCYOX1	0.877191531969555	0.058844215587877	1
ARID3A	0.493742482749911	0.543326934213293	1
SUMO1	0.201498648775459	0.104670037971303	1
MSH6	0.085221691374758	0.935043046278691	1
PLEKHA3	0.278789065918419	0.402455548030431	0.141861417004131
SPR	0.720097684691909	0.263227691353225	0.000615294927157704
EPHA4	0.278789065918419	0.06505208209248	1
PARD3B	0.0522827527646013	0.111163338266246	1
FARSB	0.278789065918419	0.114527135166908	1
ALMS1	0.0809946879329157	0.132562024084012	1
BCL9	0.245843614593239	0.161409789892606	1
PRRX1	0.258693889247709	0.0181009487394497	2.38277082229005e-10
DHCR24	0.0405407577348735	0.588594221619354	1
DNAJC16	0.583971051041197	0.761296480002007	1
MARK1	0.364966750828211	0.738820537503303	1
TNR	0.00188012984810261	0.029938243706112	1
GPX7	0.731437037468733	0.022052972831095	0.00383842934533526
SCP2	0.653367298215227	0.876353071543692	1
RALGPS2	0.703199259335796	0.969876847874803	1
CEP104	0.841651079766022	0.0897505005255134	1
FAM20B	0.105910460768063	0.0842840627462018	1
TCEANC2	0.61559418440011	0.426257719325925	1
TMEM59	0.333350369642741	0.672786708421045	0.00657612079164079
LRRC42	0.675348030681143	0.526130698906335	1
WRAP73	0.296538793961049	0.218112206696365	1
MRPL37	0.806416705738058	0.970448180392886	1
ICMT	0.537947676114568	0.481509050840671	1
RPL22	0.000125775367307864	0.829870331803484	1
CHD5	0.812265023474445	0.419316947256383	1
QSOX1	0.442358207032157	0.377939487321328	1
STXBP3	0.296289540466072	0.238769221089691	0.000381708805846542
ERRFI1	0.000647566407352931	0.10674360778896	1
PARK7	0.658836447768273	0.107878014597277	1.18661986950044e-07
AMPD2	0.484178631787963	0.994088338219466	1
SRSF4	0.190680595803861	0.289362615318698	1
MECR	0.503402192533129	0.056887536049312	1
EDEM3	0.258693889247709	0.0181009487394497	1
RAP1A	0.398308944390434	0.140363651575472	1
HDAC1	0.754282780824207	0.738820537503303	3.86711790603563e-06
CAPZA1	0.428871472734641	0.630089834988991	1
S100PBP	0.924937874581048	0.0737490003315974	1
SCAMP3	0.333350369642741	0.132562024084012	1
TRIM62	0.12620636209424	0.978140832868144	1
ASH1L	0.333350369642741	0.507518143507302	1
DLGAP3	0.292734492156241	0.86468577953023	2.26363228117554e-09
SFPQ	0.00207699329951017	0.32441362099169	0.0086007824851395
RHOU	0.470015177234435	0.386007358614507	0.0613916058189949
GON4L	0.289206925602782	0.841441945501886	1
ARHGEF2	0.0272862742097741	0.136419797788146	1.18030552682137e-06
LAMTOR2	0.00664503398240417	0.269603408140199	1
MEF2D	0.258693889247709	0.935043046278691	1
DOCK7	0.204268596430601	0.500158378158135	1
SRM	0.647915917417165	0.640655901322456	1
FBXO2	0.30348208784289	0.402455548030431	1
C1orf21	0.130187293908818	0.738820537503303	1
MAD2L2	0.389813314691594	0.250790374339723	1
DNAJC6	0.321944126231437	0.289362615318698	1
IVNS1ABP	0.373141663283033	0.662006203148412	1
KIAA2013	0.381424027384796	0.640655901322456	0.0453198385441401
MFN2	0.703199259335796	0.244727996007518	1
PRG4	0.520042319742114	1	1
SMG7	0.188041103098111	0.036010035626059	1
PLA2G4A	0.085221691374758	0.640655901322456	1
WLS	0.420008979973042	0.946833961802666	1.19138541114502e-10
PRDM2	0.132212256363227	0.291245398364813	1
RPE65	0.083769597983066	0.860504201680672	1
RO60	0.416352105473516	0.538576727160961	1
UCHL5	0.381424027384796	0.369976338761913	1
BCAS2	0.783129816021093	0.705526359166247	1
SRSF11	0.428871472734641	0.630089834988991	1
CTH	0.97895519530301	0.227160506622712	0.0031717294735658
OLFML3	0.599692276386861	0.841441945501886	1
PLEKHM2	0.252214267199225	0.970448180392886	1
CRYZ	0.086693087092954	0.339177541811826	1
ZBTB17	0.0323529724632102	0.946833961802666	1
CD58	0.000472834718450447	0.0141884150193554	1.48923176393128e-08
TTF2	0.169083636766941	0.727664348535171	1
KIF21B	0.000647566407352931	0.346718640199318	1
TMEM9	0.196037437357962	0.783975673771804	1
MAP7D1	0.996993272939703	0.41083487637907	1
WARS2	0.381424027384796	0.269603408140199	1
OSCP1	0.0522827527646013	0.179897106213268	1
MRPS15	0.278789065918419	0.528835161908329	1
EXOC8	0.0630351284450379	0.783975673771804	1
NID1	0.498560431184108	0.114527135166908	1
LGALS8	0.00101220009728967	0.0006717918058675	1
NT5C1A	0.0343337525760305	0.210511179936555	0.0114714455294298
HPCAL4	0.599692276386861	0.282670603105127	1
MTR	0.158355114276524	0.339177541811826	1
SIPA1L2	0.930927847880785	0.705526359166247	1
RLF	0.261974649912804	0.578420892719129	1
RIMS3	0.0702763727555592	0.303064484317034	1.46659544111952e-07
AKT3	4.4148189623519e-05	0.5683309908015	1
ETV3	0.160690970794968	0.251895474473972	1
ACADM	0.406910283002319	0.500158378158135	1
CD48	0.209887560570599	0.227160506622712	0.12924055285294
ADGRL2	0.12620636209424	0.189710853318659	1
PADI2	1	0.170465732142578	7.55338350665945e-08
SDHB	0.54297401804491	0.289362615318698	1
RPF1	0.120405452784465	0.224470669646381	1
KDM5B	0.000647566407352931	0.210662516803641	1
UAP1	0.990979981137763	0.935043046278691	1.19138541114502e-10
CTBS	0.0116344483765402	0.303064484317034	1
KLHL12	0.771554365810948	0.763110909890979	1
IGSF21	0.345002569785677	0.490786109629087	1
SSX2IP	0.0150889638462657	0.377939487321328	1
ZNHIT6	0.12620636209424	0.799787836875003	1
RBBP5	0.112983447835892	0.27608428271927	1
GBP1	0.0130431141623551	0.970448180392886	1
GPR89A	0.558186008581476	0.244727996007518	1
CDK18	0.474711828865841	0.346718640199318	1
RAB29	0.0413609711724738	0.250790374339723	1
ECE1	0.0553427811007243	0.0173895984282517	1
HMGCL	0.00313044576212901	0.761296480002007	1
GALE	0.105910460768063	0.994088338219466	1
ID3	0.0130431141623551	0.329881331100363	1
CD46	0.563300366362057	0.238769221089691	1
PRPF3	0.377269446096623	0.619598904466966	1
APH1A	0.865314849210451	0.628340672974548	1
P3H1	0.0415805933495771	0.0212073387417796	1
SLC2A1	0.196037437357962	0.32441362099169	1
EBNA1BP2	0.513156519806033	0.5683309908015	1
CDC20	0.865314849210451	0.346933320215173	1
IPO13	0.783129816021093	0.994088338219466	1
ERI3	0.675348030681143	0.136419797788146	1
AKR1A1	0.258693889247709	0.0513397044021404	1
PRDX1	0.0943449214211881	0.0816536593184558	0.0244905618260086
BLZF1	0.95492195030477	0.0134868653034569	1
FAAH	0.122433118778292	0.282670603105127	1
NSUN4	0.329520920358809	0.161409789892606	1
TMED5	0.498560431184108	0.0238325917654758	1
CNN3	0.0975460767312917	0.738820537503303	1
PRRC2C	0.271981083219954	0.0415959381701969	1
F3	3.98551345985911e-06	0.0041389259826164	1
ABCD3	0.456073861307055	0.806839866740437	1
VAMP4	0.224399550509625	0.738820537503303	1
DPH5	0.0553427811007243	0.256956803214887	1
PTBP2	0.000753933486971028	0.0005109825054836	0.284434511419488
DARS2	0.34894113452148	0.369976338761913	1
UTP25	0.812265023474445	0.238769221089691	1.80256612706242e-07
PLPPR4	0.00386625895975909	0.244727996007518	1
SERPINC1	0.674580334034711	0.55832602888094	1
SYF2	0.107646483092713	0.107878014597277	1
RCOR3	0.0653805619509545	0.0954988281153306	0.0336286904650108
STMN1	0.0439019108818546	0.0816536593184558	1
MAN1C1	0.00313044576212901	0.179897106213268	1
RPS6KA1	0.658836447768273	0.377939487321328	1
NENF	0.0896943939783226	0.296160522545273	1
NSL1	0.508267608145204	0.481509050840671	1
PROX1	0.0474828113026704	0.876353071543692	1
ARID1A	0.109403893319245	0.0954988281153306	9.81474024169971e-05
CENPF	0.144853105536674	0.199913511108796	1
RPA2	0.54297401804491	0.111163338266246	1
PPP1R8	0.451476736301317	0.362118279299247	1
STX12	0.966202389200486	0.705526359166247	1
MTARC2	6.879096333751e-09	0.0001623982027417	1.48923176393128e-08
OSBPL9	0.233427918854762	0.221509489353476	1.07224687003052e-08
TXNDC12	0.389813314691594	0.317190986635688	1
ESYT2	0.573593457679033	0.509624754672974	1
MESD	0.116650260730465	0.144394620955936	1
RCN2	0.201498648775459	0.640655901322456	1
CTSD	0.0927747352536861	0.386007358614507	1
COLEC11	0.00939431019145962	0.296114850989947	1
STAG1	0.140545106189849	0.0765926915784043	1
STK11	0.568436248028942	0.0954988281153306	1
IFT46	0.498560431184108	0.32441362099169	0.0280158850776575
MMP8	0.529437320459232	0.27608428271927	1
SLC8A2	0.216279003264895	0.32441362099169	2.26363228117554e-09
KPTN	0.765784668268733	0.640655901322456	2.21594112316741e-05
KIF14	0.470015177234435	0.768553604699425	1
DDX59	0.215612439669658	0.829870331803484	0.012206515078373
CAMSAP2	0.0503185303443945	0.27608428271927	1
ATF6	0.233427918854762	0.170465732142578	1
FASTKD2	0.996993272939703	0.662006203148412	1
NRP2	0.812265023474445	0.935043046278691	1.48923176393128e-08
CREB1	0.175229329536633	0.806839866740437	1
TTR	0.451638857278566	0.705526359166247	1
CA14	0.0284876260810775	0.27608428271927	1
SPCS2	0.292734492156241	0.619598904466966	1
USP35	0.720097684691909	0.0387174650724041	1
ELOVL4	0.415616644296222	0.147694095374867	1
FILIP1	0.271981083219954	0.0203900915851269	0.00151023874805475
CASP8AP2	0.224399550509625	0.280471472774265	1
HMGN3	0.0596415541735629	0.0009265506693013	1
UBE3D	0.0337322282797359	0.563260084128636	1
CNR1	0.122316536426914	0.54840747009319	1
SGIP1	0.277365625142409	0.244727996007518	1
PHF3	0.325718829993052	0.114527135166908	1
TNFAIP3	0.0596415541735629	0.152721968493769	1
AKAP7	0.0484135070408113	0.0229277877523469	3.40329965162276e-05
RAB32	0.0023626393301193	0.500158378158135	4.62257539524269e-08
RNF146	0.0173950536276447	0.12149461263127	1
ARG1	0.0837132621421502	0.958636533973896	1
MED28	0.0272862742097741	0.481509050840671	1
SLC16A7	0.242699054938287	0.199913511108796	1
VAMP8	0.230391558709467	0.750031981357858	1
FOXO3	0.0199859365521146	0.588594221619354	1
RPN2	0.498560431184108	0.0154005332062763	1
OLFM3	0.603051792230428	0.655910490044247	0.000526974309888913
PKD2	0.132212256363227	0.008531477910036	1
ABCG2	0.190680595803861	0.0765926915784043	0.00164773439386126
RAB3GAP2	0.163051564123562	0.0006025215703771	1
PPL	1.64363460347362e-07	0.058844215587877	1
UBN1	0.806416705738058	0.152721968493769	1
KLF12	0.00154019868247212	0.76726015280971	1
PCDH17	0.0596415541735629	0.148513725636281	1
HS1BP3	0.310784542315723	0.86468577953023	1
LDAH	0.766770466769046	0.640655901322456	1
WDR35	0.847555039858339	0.019600451856125	1
CYP20A1	0.34894113452148	0.436586762436574	1
NDUFB3	0.90699364933795	0.269603408140199	1
GTF3C3	0.0596415541735629	0.716565579503623	1
SATB2	0.653367298215227	0.058844215587877	2.7044448832992e-08
UBE2B	0.74855116562505	0.86468577953023	1
GDA	0.0484135070408113	0.970448180392886	1
TJP2	0.272284282646503	0.0954988281153306	1
ITGB1BP1	0.116650260730465	0.738820537503303	1
CPSF3	0.0130431141623551	0.65129530509798	1
SENP5	0.942918705896909	0.759139341678901	1
CCDC92	0.883139971374672	0.958636533973896	1
C1orf198	0.0121104640333768	0.0672377442624509	4.35201176837166e-06
HEATR1	0.26528275204396	0.86468577953023	1
PTBP3	0.34894113452148	0.86468577953023	1
RAD23B	0.172743454316971	0.0154005332062763	1
FKBP15	0.568436248028942	0.282670603105127	1
CTNNAL1	0.895055463731752	0.853047912668327	1
SET	0.158355114276524	0.54840747009319	1
PTPA	0.725760170094755	0.0478986728808104	1
GLE1	0.120405452784465	0.761296480002007	0.0272798689730051
RAB14	0.188041103098111	0.750031981357858	1
CNTRL	0.0823366525867401	0.761296480002007	1
NEK6	0.00207699329951017	0.107878014597277	0.000128701315255599
PPP6C	0.233427918854762	0.509624754672974	1
HDHD3	2.28320131977659e-09	0.008531477910036	1
RBM18	0.573593457679033	0.500158378158135	1
HSDL2	0.385605341146077	0.263227691353225	1
MAPKAP1	0.177740569569693	0.0029673121240742	1
INVS	0.100829268949264	0.772611799575185	1
DENND1A	0.742832814670442	0.41083487637907	1
ALG2	0.149256805266818	0.0741598123676629	1
KDSR	0.523004171416484	0.0057159614399574	1
VPS4B	0.420008979973042	0.970448180392886	1
C19orf25	0.568436248028942	0.727664348535171	1
ZBTB45	0.0532874482494996	0.0238325917654758	1
YLPM1	0.0358901369511007	0.0373428699853714	1
IFI27L2	0.865314849210451	0.215959922023962	1
NEK9	0.292734492156241	0.0093049442824687	2.7044448832992e-08
ACYP1	0.479433026602331	0.27608428271927	1
IFT43	0.0781511705821627	0.538576727160961	1
NPC2	0.019089096540952	0.899765938477385	1
DNAL1	0.132212256363227	0.362118279299247	1
IRF2BPL	0.0115202253187748	0.41083487637907	0.0190550810518647
LTBP2	0.014379273374275	0.0415959381701969	1
AREL1	0.0881839367972738	0.0057159614399574	1
MLH3	0.190680595803861	0.336815384168144	0.010110840857443
FLVCR2	0.835755624581417	0.933333333333334	1
ABCD4	0.631670798112107	0.672786708421045	3.55032852521217e-08
DLST	0.583971051041197	0.317190986635688	1
PPP4R4	0.901021880088355	0.795385805194481	1
SLIRP	0.488948498909822	0.81833550301967	1
RBM25	0.14268720382479	0.750031981357858	1
EIF2B2	0.583971051041197	0.125100501967154	1
NRDE2	0.771554365810948	0.683634890934618	0.00105176576342753
COQ6	0.329520920358809	0.0373428699853714	1
RHOQ	0.0781511705821627	0.436586762436574	1
SUPT7L	0.0133670195050137	0.772611799575185	1
KLHL29	0.000262919713165898	0.0068433725770929	1
DNMT3A	0.385605341146077	0.0160400909873896	8.33969787801516e-10
TMEM214	0.296289540466072	0.0310767952238468	1
ATAD2B	0.0344395178021019	0.630089834988991	4.6975016237496e-05
FKBP1B	0.0881839367972738	0.445373097879417	1
ATL2	0.285706838171043	0.148513725636281	1
YPEL5	0.918951968110163	0.0181009487394497	1
FAM98A	0.829868985222966	0.761296480002007	1
YIPF4	0.101612008144079	0.0741598123676629	1
AFTPH	0.292734492156241	0.481509050840671	1
LGALSL	0.118516739629046	0.263227691353225	1
BCL11A	0.321944126231437	0.982266312688503	1
CRIPT	0.0512931645346805	0.18475576467892	1
SLC17A5	0.589191024123569	0.41083487637907	0.0129800719756077
IDE	0.583971051041197	0.81833550301967	1
GPAM	0.442358207032157	0.594873237916648	1
CUTC	3.50886360293813e-05	0.0008330723180674	1
PYROXD2	3.71888519120614e-05	0.113297054578061	1
CNNM1	0.826211946880911	0.761296480002007	1
SMNDC1	0.00176190908671781	0.269603408140199	1
HELLS	0.172743454316971	0.152671095053589	1
TCTN3	0.765784668268733	0.221509489353476	1
WDR11	0.196037437357962	0.672786708421045	1
KCNIP2	0.221443787928816	0.0615122412970251	1.80256612706242e-07
GOT1	0.637067428133294	0.54840747009319	1
CPN1	0.394912751088896	0.750031981357858	1
GNA13	0.278789065918419	0.0089107178358474	1
KANSL1	0.00207699329951017	0.394179535172429	1
PANK3	0.190680595803861	0.750031981357858	0.00271053941536992
RCL1	0.255440438676164	0.598849415191798	1
CAAP1	0.428871472734641	0.899765938477385	1
MOB3B	0.00221588302374803	0.795385805194481	1
CD274	0.00846176426395559	0.588594221619354	2.01344134483509e-08
GRIA2	0.085221691374758	0.157020334542396	1
NUP43	0.172743454316971	0.394179535172429	1
MTHFD1L	0.278789065918419	0.107878014597277	1
PCMT1	0.563300366362057	0.0495941614031043	1
PLEKHG1	5.2194223024484e-05	0.0074788433222434	1
CYSTM1	0.583971051041197	0.0089107178358474	1
WDR55	0.760027377839106	0.829870331803484	0.361883246675622
ARAP3	0.000145302302819928	0.0025650561571626	1
TNN	0.826211946880911	0.683634890934618	1
MRPS14	0.936921566913605	0.899765938477385	1
CENPL	0.484178631787963	0.424242424242424	1
GORAB	0.841651079766022	0.0431018461238187	1
ACAT2	0.30348208784289	0.88804729497073	1
TCP1	0.0218841155923159	0.0093049442824687	1
SNX19	0.160690970794968	0.256804859867364	1
MSANTD2	0.167847393468643	0.454259357818172	1
PDZD11	0.252214267199225	0.0717904623916318	1
NUDCD1	0.508267608145204	0.829870331803484	1
ENY2	0.329520920358809	0.210511179936555	1
MASTL	0.00939431019145962	0.0401348180845839	1
KIAA1217	0.0048828609291045	0.923266362134876	1
PLXDC2	0.568436248028942	0.144394620955936	1
EPC1	0.000377446501732025	0.136419797788146	1
IQSEC3	0.508267608145204	0.829870331803484	1
TAF12	0.0421944678255938	0.0732164099983741	1
MTRF1	0.245843614593239	0.186269369168765	1
PROSER1	0.0439019108818546	0.0545282867957202	0.0344993584976318
UFM1	0.0809227026438469	0.289362615318698	1
WBP4	0.138426687758681	0.519184084823926	1
ELF1	0.895055463731752	0.806839866740437	1
SMAD9	0.000201217767967874	0.238769221089691	1
HSPH1	0.0209172803434025	0.761296480002007	0.0431750760275303
ALG5	0.806416705738058	0.738820537503303	1
EXOSC8	0.122316536426914	0.970448180392886	0.05
ETF1	0.233427918854762	0.0097146594996231	1
TGFBI	0.0089177806511378	0.227160506622712	5.4753690725403e-06
SIL1	0.0439019108818546	0.0110419531672268	1
PAIP2	0.0728292479158142	0.841441945501886	1
KDM3B	0.00760846922750936	0.0203900915851269	1
EGR1	0.0358901369511007	0.326182923185952	0.0031717294735658
PLS1	0.00475030296202021	0.0869826237433354	1.19138541114502e-10
NR2C1	0.0927747352536861	0.463244705418096	1
UTP20	0.285706838171043	0.578420892719129	1
TMPO	0.0553427811007243	0.454259357818172	1
ARL1	0.307119580544439	0.0136145393998766	1
SOCS2	0.18542744473419	0.377939487321328	1
NFYB	0.085221691374758	0.619598904466966	1
WASHC3	0.68644001853673	0.140363651575472	0.12924055285294
APAF1	0.669827063574305	0.0322523100546643	1
CLU	0.0109542692243835	0.205162605871226	1
TNFRSF10B	0.00939431019145962	0.0967510066994347	1
SORBS3	0.924937874581048	0.0462521650786471	7.55338350665945e-08
PTK2B	0.00322760040459936	0.0229277877523469	3.57415623343507e-09
PPP3CC	0.337207150276851	0.215959922023962	1
PDLIM2	0.498560431184108	0.117970523517539	4.62257539524269e-08
EPHX2	0.0109542692243835	0.179897106213268	0.000957430913464735
RNF170	0.984967180393689	0.101538275149045	1
UBIAD1	0.0171083427372549	0.593313319069693	1
TARDBP	0.128185373468058	0.88804729497073	1
ZNF706	0.085221691374758	0.519184084823926	1
LYPLA1	0.508267608145204	0.303064484317034	1
CRISPLD1	0.0474828113026704	0.500158378158135	1
COPS5	0.158355114276524	0.772611799575185	1
AKAP1	0.0022882554918813	0.0181009487394497	1
COIL	0.0182257878799722	0.694548778780357	1
TRIM25	0.637067428133294	0.175134047312123	1
SCPEP1	0.278789065918419	0.795385805194481	1
SPOP	0.0943449214211881	0.1724456476762	1
NCAPH	0.0596415541735629	0.022052972831095	1
TENT4B	0.680885768260498	0.899765938477385	0.000112563880723099
ADCY7	0.754282780824207	0.0147835294423952	1
CEP89	0.523004171416484	0.0721293860669279	1
TSHZ3	0.205048401504112	0.868498077370791	1
ECHDC2	1.6769759785266e-05	0.122038363745811	7.62486663132815e-09
PLBD1	0.00720983056934898	0.0984815867449466	1
PYROXD1	0.800578725811299	0.41083487637907	0.00572333962389
