gene	protein_pval	protein_fdr	protein_log2fc
MAPK13	0.0984815867449466	0.430664363695711	-0.0092364543163451
MDH1	0.0984815867449466	0.430664363695711	0.0067632088179847
MICAL2	0.0984815867449466	0.430664363695711	-0.0081688957298334
MPST	0.0984815867449466	0.430664363695711	0.0098477884368363
NAE1	0.0984815867449466	0.430664363695711	0.0092012908216328
PAG1	0.0984815867449466	0.430664363695711	0.0104238609010509
PARP10	0.0984815867449466	0.430664363695711	-0.0059825210588888
PINX1	0.0984815867449466	0.430664363695711	0.0088869555195629
PLBD1	0.0984815867449466	0.430664363695711	-0.0091533533387454
RPS6KA4	0.0984815867449466	0.430664363695711	0.0099901477607909
SEC61A1	0.0984815867449466	0.430664363695711	-0.0101667355442116
SESN1	0.0984815867449466	0.430664363695711	0.0109352696183408
SHISA7	0.0984815867449466	0.430664363695711	0.0079859645981326
SLC9A6	0.0984815867449466	0.430664363695711	0.0066669277491104
SRR	0.0984815867449466	0.430664363695711	0.010389517333199
STAT5B	0.0984815867449466	0.430664363695711	0.0097243384087675
SYNJ2BP-COX16	0.0984815867449466	0.430664363695711	0.0092379840734796
TIPRL	0.0984815867449466	0.430664363695711	0.0091356709613755
TLN2	0.0984815867449466	0.430664363695711	-0.0087330990556849
TMEM181	0.0984815867449466	0.430664363695711	-0.0087209244761022
UBE3B	0.0984815867449466	0.430664363695711	0.0159871990377857
WASF2	0.0984815867449466	0.430664363695711	0.0113336780318541
ENDOV	0.098989898989899	0.432713664309494	0.0169688090841643
EFNA3	0.0993298971400189	0.43402586718256	0.0094782043315206
EGFL8	0.0994406875596217	0.434335887730367	-0.0155149782456939
PIANP	0.0998219320933743	0.435472177684848	0.0139045418067382
CDPF1	0.100046615711557	0.435472177684848	-0.0104738121065729
KCTD17	0.100083217452949	0.435472177684848	-0.008635588117822
TMEM178B	0.100083217452949	0.435472177684848	0.0087008732477189
CHST6	0.100273714770654	0.435472177684848	-0.0117287748626553
ZCCHC10	0.100287746619967	0.435472177684848	0.0132467754490189
CDKN1A	0.101419199154919	0.435472177684848	-0.0148447444344143
ABHD5	0.101538275149045	0.435472177684848	0.0103070203424778
AMIGO1	0.101538275149045	0.435472177684848	0.0086060486646087
B3GLCT	0.101538275149045	0.435472177684848	0.0090304257606976
CBX4	0.101538275149045	0.435472177684848	0.0096090752891328
CLIC6	0.101538275149045	0.435472177684848	-0.0072467480203193
CNTNAP2	0.101538275149045	0.435472177684848	0.0082651459991553
DDR2	0.101538275149045	0.435472177684848	0.0108989352976691
EPB41L1	0.101538275149045	0.435472177684848	-0.0105126758949595
FBXL2	0.101538275149045	0.435472177684848	0.0073137299268572
FBXO9	0.101538275149045	0.435472177684848	0.0095009742750291
GGT7	0.101538275149045	0.435472177684848	-0.0095042397433366
ISCA1	0.101538275149045	0.435472177684848	0.0082729896695481
KRT19	0.101538275149045	0.435472177684848	0.0060600131968742
LSM4	0.101538275149045	0.435472177684848	0.0097538126247817
LTN1	0.101538275149045	0.435472177684848	-0.0092415191596507
NELFE	0.101538275149045	0.435472177684848	0.0092340097605612
NT5DC2	0.101538275149045	0.435472177684848	-0.0098213767397111
NXN	0.101538275149045	0.435472177684848	0.0093400026820679
PALD1	0.101538275149045	0.435472177684848	0.0132107506201085
PALM3	0.101538275149045	0.435472177684848	-0.0100603898363441
PC	0.101538275149045	0.435472177684848	0.0110599825488815
PGM2	0.101538275149045	0.435472177684848	0.0095445008644836
PHYHIP	0.101538275149045	0.435472177684848	0.0068915668306289
PLAU	0.101538275149045	0.435472177684848	-0.0106061870434409
PRPF38A	0.101538275149045	0.435472177684848	0.0089118881493456
QRSL1	0.101538275149045	0.435472177684848	0.0072703127159912
RDH13	0.101538275149045	0.435472177684848	-0.0111019332250589
RNF170	0.101538275149045	0.435472177684848	0.0083109771981725
RPS27L	0.101538275149045	0.435472177684848	-0.0103367105619942
SENP7	0.101538275149045	0.435472177684848	0.0101157908903354
TBC1D23	0.101538275149045	0.435472177684848	-0.0082055091995538
TLR3	0.101538275149045	0.435472177684848	-0.0083650302521733
TMEM100	0.101538275149045	0.435472177684848	0.0134453875400362
TNK2	0.101538275149045	0.435472177684848	0.0087299642470175
TRIM4	0.101538275149045	0.435472177684848	-0.0091259751860257
TRMT5	0.101538275149045	0.435472177684848	0.0102964905842432
TRNT1	0.101538275149045	0.435472177684848	0.0069854256535472
TTC17	0.101538275149045	0.435472177684848	-0.0095448845420764
ZEB2	0.101538275149045	0.435472177684848	0.0079080245133199
CEP85	0.102089593707364	0.437664471332158	-0.0105395606322325
HYAL2	0.103600900042803	0.441949168847074	-0.016570376154058
EGFL6	0.10394932050819	0.441949168847074	-0.0203719160356763
SCGN	0.104418914056406	0.441949168847074	-0.0085519196403013
NR1H2	0.104634779419639	0.441949168847074	0.0082557079608307
ADAL	0.104670037971303	0.441949168847074	-0.0107886570934733
ATP13A1	0.104670037971303	0.441949168847074	-0.0092170926028257
BRK1	0.104670037971303	0.441949168847074	0.0130285642663386
CAMP	0.104670037971303	0.441949168847074	-0.0091231068213477
CCDC136	0.104670037971303	0.441949168847074	0.0081332088851615
CCNT2	0.104670037971303	0.441949168847074	0.0099049873505059
DUSP23	0.104670037971303	0.441949168847074	-0.0087182761310304
FSD1	0.104670037971303	0.441949168847074	0.0093758163640587
GNA12	0.104670037971303	0.441949168847074	0.0100118455086036
GTPBP4	0.104670037971303	0.441949168847074	0.0097962740190318
HACD3	0.104670037971303	0.441949168847074	0.0099687413382591
INPP5D	0.104670037971303	0.441949168847074	0.009680476007327
LSM6	0.104670037971303	0.441949168847074	0.0070036887899123
METTL16	0.104670037971303	0.441949168847074	0.0139620173351509
NCOA4	0.104670037971303	0.441949168847074	0.0090897896933045
NKIRAS2	0.104670037971303	0.441949168847074	-0.0106761262732212
NTN1	0.104670037971303	0.441949168847074	0.0110675877264102
OTUD7A	0.104670037971303	0.441949168847074	0.0083979134542578
PLXNB1	0.104670037971303	0.441949168847074	0.011557867582732
POLB	0.104670037971303	0.441949168847074	0.0104589987118406
PSME4	0.104670037971303	0.441949168847074	-0.0095009736596107
RAB5B	0.104670037971303	0.441949168847074	0.0089059581601395
RNASEL	0.104670037971303	0.441949168847074	-0.0106184290723165
RPS5	0.104670037971303	0.441949168847074	-0.0075224419484023
SEC31A	0.104670037971303	0.441949168847074	-0.0089628757402536
SGK2	0.104670037971303	0.441949168847074	-0.0091265989898778
SLC12A9	0.104670037971303	0.441949168847074	-0.0100850871863748
SLC44A2	0.104670037971303	0.441949168847074	0.0131585624674183
SNAP47	0.104670037971303	0.441949168847074	0.0086034007692694
SRGAP1	0.104670037971303	0.441949168847074	0.0078222858165676
SRXN1	0.104670037971303	0.441949168847074	-0.010527162899086
ST6GAL1	0.104670037971303	0.441949168847074	0.0098125522979775
SUMO1	0.104670037971303	0.441949168847074	-0.0090718971323302
TBC1D1	0.104670037971303	0.441949168847074	-0.009946528847202
UBE2D2	0.104670037971303	0.441949168847074	0.0085368505884414
GOLT1B	0.106252618156353	0.446163169628041	-0.0095905064575691
ERRFI1	0.10674360778896	0.446163169628041	-0.0109394515024781
TAF3	0.106858363708283	0.446163169628041	0.0082879917745188
TNFAIP8L1	0.107404636330254	0.446163169628041	0.0119651906888252
PLPP7	0.107729260431402	0.446163169628041	-0.0096470061340607
AGT	0.107878014597277	0.446163169628041	0.008948918916457
ARF4	0.107878014597277	0.446163169628041	-0.0058089306305
ARHGEF9	0.107878014597277	0.446163169628041	0.0077728445377067
CCDC124	0.107878014597277	0.446163169628041	-0.0085747393296339
CD14	0.107878014597277	0.446163169628041	0.0084776620426931
CD38	0.107878014597277	0.446163169628041	0.0132193878114824
CD74	0.107878014597277	0.446163169628041	0.0114590945374654
CEP350	0.107878014597277	0.446163169628041	-0.0097782841506161
CHD1	0.107878014597277	0.446163169628041	-0.0088089430898128
CLGN	0.107878014597277	0.446163169628041	0.0066562696363428
CSPG5	0.107878014597277	0.446163169628041	0.0093223346974244
DIP2A	0.107878014597277	0.446163169628041	0.0091990543263956
DNAJC14	0.107878014597277	0.446163169628041	-0.0069412283748143
DPYD	0.107878014597277	0.446163169628041	-0.0099550882732201
EFHD1	0.107878014597277	0.446163169628041	-0.0089999565040962
GRHPR	0.107878014597277	0.446163169628041	0.0086162632087633
HSPB6	0.107878014597277	0.446163169628041	-0.0106082389216699
HTT	0.107878014597277	0.446163169628041	-0.0088828167976171
IGFBP3	0.107878014597277	0.446163169628041	-0.0095588933473916
IMPACT	0.107878014597277	0.446163169628041	-0.018710569066292
METTL2B	0.107878014597277	0.446163169628041	-0.0092132840591696
MRPL53	0.107878014597277	0.446163169628041	0.0086592499966466
MT3	0.107878014597277	0.446163169628041	-0.0125260186617736
MTHFD1L	0.107878014597277	0.446163169628041	-0.0109854661907626
NDUFA11	0.107878014597277	0.446163169628041	0.0065498838762518
NEK6	0.107878014597277	0.446163169628041	-0.0080818070450853
NTM	0.107878014597277	0.446163169628041	0.0113707781642571
PAK2	0.107878014597277	0.446163169628041	-0.009022791009569
PARK7	0.107878014597277	0.446163169628041	0.0088802316217155
PELP1	0.107878014597277	0.446163169628041	0.0094421638839464
PRDX3	0.107878014597277	0.446163169628041	0.0073007800814405
PRKCE	0.107878014597277	0.446163169628041	0.0057523957799605
PRKCQ	0.107878014597277	0.446163169628041	0.0093221210961919
PYGB	0.107878014597277	0.446163169628041	0.0095055160077852
RASSF2	0.107878014597277	0.446163169628041	-0.0095756375650025
RCOR2	0.107878014597277	0.446163169628041	0.0123390840358638
RPLP1	0.107878014597277	0.446163169628041	-0.0096479382092475
SCG3	0.107878014597277	0.446163169628041	0.013675974711477
SERBP1	0.107878014597277	0.446163169628041	-0.0080441862388256
STOM	0.107878014597277	0.446163169628041	0.0090398359568874
SYF2	0.107878014597277	0.446163169628041	0.0097435408902464
TJAP1	0.107878014597277	0.446163169628041	-0.0074060810443559
TMOD1	0.107878014597277	0.446163169628041	0.0107017530864515
TOP3A	0.107878014597277	0.446163169628041	-0.0104391453040571
UBTF	0.107878014597277	0.446163169628041	0.00941739805867
VPS35L	0.107878014597277	0.446163169628041	0.0082759598651347
WWP1	0.107878014597277	0.446163169628041	-0.0091855630010895
ZC2HC1A	0.107878014597277	0.446163169628041	0.0082418292134923
ZNF106	0.107878014597277	0.446163169628041	0.0110874501744697
RGP1	0.109128557655609	0.451164025620571	-0.0122326100878705
RSL24D1	0.109971002783346	0.451192372963	-0.0099544106624254
GP9	0.111075984359947	0.451192372963	-0.0137133133343389
ACAP3	0.111163338266246	0.451192372963	0.008208833377717
AFDN	0.111163338266246	0.451192372963	-0.0085885810305242
APPL2	0.111163338266246	0.451192372963	0.0118974613718533
CES2	0.111163338266246	0.451192372963	-0.0077374593382937
CHSY1	0.111163338266246	0.451192372963	-0.0078390481758502
CLDN10	0.111163338266246	0.451192372963	-0.0086531890184807
CNN2	0.111163338266246	0.451192372963	-0.0071806316014038
COPS7B	0.111163338266246	0.451192372963	-0.0107600218455096
CYP1B1	0.111163338266246	0.451192372963	-0.009832433187486
DBNL	0.111163338266246	0.451192372963	-0.0092679008738779
DDB1	0.111163338266246	0.451192372963	0.0078027595392286
DHFR	0.111163338266246	0.451192372963	-0.0124947653544569
DIS3L	0.111163338266246	0.451192372963	0.0062163509696273
DPP9	0.111163338266246	0.451192372963	-0.0090711291118535
EVI5L	0.111163338266246	0.451192372963	0.010295639597308
FYCO1	0.111163338266246	0.451192372963	-0.0099403554312639
GTF2B	0.111163338266246	0.451192372963	0.0111526352124785
HLA-DPB1	0.111163338266246	0.451192372963	0.0125697340650992
HLCS	0.111163338266246	0.451192372963	-0.0094373461622135
HOPX	0.111163338266246	0.451192372963	-0.0103110659273362
HSPG2	0.111163338266246	0.451192372963	-0.0129220562663577
KTI12	0.111163338266246	0.451192372963	-0.008554285664181
LCN2	0.111163338266246	0.451192372963	-0.0083227968881804
MXRA7	0.111163338266246	0.451192372963	-0.0092647865615698
NACC1	0.111163338266246	0.451192372963	0.0082345385588313
NRXN3	0.111163338266246	0.451192372963	0.0069470659763204
NUDT2	0.111163338266246	0.451192372963	0.0102343975043618
PARD3B	0.111163338266246	0.451192372963	0.0076318805080296
PGLYRP1	0.111163338266246	0.451192372963	-0.0088055227581957
PLA2G4C	0.111163338266246	0.451192372963	0.0091049773795246
PPP2R2B	0.111163338266246	0.451192372963	0.0093610436654097
PPP2R5D	0.111163338266246	0.451192372963	0.0076800398028693
PRMT1	0.111163338266246	0.451192372963	-0.0095445669820631
PTPRG	0.111163338266246	0.451192372963	0.0105980789466232
RPA2	0.111163338266246	0.451192372963	0.0090941364996036
SCLY	0.111163338266246	0.451192372963	0.0092541624172056
SERINC3	0.111163338266246	0.451192372963	0.009387289395125
SETD1B	0.111163338266246	0.451192372963	0.0094330487681114
SIPA1L1	0.111163338266246	0.451192372963	-0.011074099289067
SMS	0.111163338266246	0.451192372963	-0.0105710948898979
SNX5	0.111163338266246	0.451192372963	-0.011510526155728
SOX10	0.111163338266246	0.451192372963	0.0096399657685333
SPC25	0.111163338266246	0.451192372963	-0.010450623887672
TGFBRAP1	0.111163338266246	0.451192372963	0.0106635676606049
TRIAP1	0.111163338266246	0.451192372963	-0.0105499625342113
ZNF428	0.111163338266246	0.451192372963	-0.0095805537930003
ZNF652	0.111163338266246	0.451192372963	0.0104246658375392
RWDD3	0.112657235146697	0.455351870018099	0.0136827394421452
SHCBP1	0.112821110842712	0.455351870018099	-0.013771291318602
PYROXD2	0.113297054578061	0.455351870018099	-0.0113917098010922
ADAMTS2	0.113776812780311	0.455351870018099	-0.0086545661811447
RNF24	0.114061366473216	0.455351870018099	-0.0165274266316326
NEU4	0.114285714285714	0.455351870018099	0.0159552617601627
CHCHD1	0.114336156907505	0.455351870018099	0.0068251245335614
LDAF1	0.114336156907505	0.455351870018099	-0.0097118537613369
ACP1	0.114527135166908	0.455351870018099	0.0104879516342954
AIG1	0.114527135166908	0.455351870018099	0.0116426650928213
AKR1C1	0.114527135166908	0.455351870018099	0.0142619725195538
ARHGEF4	0.114527135166908	0.455351870018099	0.0088431045598568
C10orf76	0.114527135166908	0.455351870018099	0.0088874684801015
CNN1	0.114527135166908	0.455351870018099	-0.0102946197228106
COX7B	0.114527135166908	0.455351870018099	0.0110871832885582
CPEB3	0.114527135166908	0.455351870018099	0.0075685943061978
CTSO	0.114527135166908	0.455351870018099	0.0095002058011262
DCAF11	0.114527135166908	0.455351870018099	0.0083139715606667
DHRS11	0.114527135166908	0.455351870018099	-0.0092757406962795
DNAJA4	0.114527135166908	0.455351870018099	-0.0105893969040452
FAM45A	0.114527135166908	0.455351870018099	0.0080018198187617
FARSB	0.114527135166908	0.455351870018099	-0.0094438910420288
FCGBP	0.114527135166908	0.455351870018099	0.0104542909655217
FOXG1	0.114527135166908	0.455351870018099	-0.0080898603318196
GNAI2	0.114527135166908	0.455351870018099	0.008224996131811
GRIN2B	0.114527135166908	0.455351870018099	0.0049520411926804
MAP2K4	0.114527135166908	0.455351870018099	0.002209855551149
METTL14	0.114527135166908	0.455351870018099	0.0095756373803196
MLEC	0.114527135166908	0.455351870018099	-0.0099137780492072
N6AMT1	0.114527135166908	0.455351870018099	-0.0087206201242356
NID1	0.114527135166908	0.455351870018099	-0.0122566657298614
NOL10	0.114527135166908	0.455351870018099	-0.0094376505484389
OPCML	0.114527135166908	0.455351870018099	0.007080737332366
PDE2A	0.114527135166908	0.455351870018099	0.0066293541836794
PHF3	0.114527135166908	0.455351870018099	0.0095725459343005
PIGH	0.114527135166908	0.455351870018099	-0.0088012672720093
PIK3CA	0.114527135166908	0.455351870018099	0.0089503939660236
PJA2	0.114527135166908	0.455351870018099	-0.0087922652697291
PLD3	0.114527135166908	0.455351870018099	-0.0084654538525264
PLEKHO1	0.114527135166908	0.455351870018099	0.0088009720277182
POLR3A	0.114527135166908	0.455351870018099	-0.0079777628101919
PPP2R5C	0.114527135166908	0.455351870018099	0.0094307342020993
PRKCA	0.114527135166908	0.455351870018099	0.0104355961261515
RHOC	0.114527135166908	0.455351870018099	0.0086336255794398
RPL38	0.114527135166908	0.455351870018099	-0.0081572438929683
SLC33A1	0.114527135166908	0.455351870018099	-0.0076589860741502
SORT1	0.114527135166908	0.455351870018099	-0.0124581801619368
SRSF9	0.114527135166908	0.455351870018099	0.009492484099325
STRAP	0.114527135166908	0.455351870018099	-0.0087534123581074
TBCC	0.114527135166908	0.455351870018099	0.0068922665537613
TMEM167B	0.114527135166908	0.455351870018099	-0.0082773855037327
TTBK1	0.114527135166908	0.455351870018099	0.0077309153502085
USP10	0.114527135166908	0.455351870018099	-0.0070743656506217
VNN1	0.114527135166908	0.455351870018099	-0.0077337125937103
ZNF516	0.114527135166908	0.455351870018099	0.0090285057719007
ZNF629	0.114527135166908	0.455351870018099	0.0107565802867907
IP6K2	0.114677099660013	0.455781895914495	-0.008182273868663
TIGD7	0.115344862551658	0.458268838024117	0.0100098988392971
SLC30A4	0.117732275293124	0.461634833951259	-0.008061024181786
AAMDC	0.117970523517539	0.461634833951259	0.0088737863077536
ACO2	0.117970523517539	0.461634833951259	0.0076303097718974
ACTG1	0.117970523517539	0.461634833951259	-0.0082068649323314
AKR1C3	0.117970523517539	0.461634833951259	0.0140045569935706
ATP2C1	0.117970523517539	0.461634833951259	-0.0100470996164171
ATP5I	0.117970523517539	0.461634833951259	0.0078280426278018
CCDC134	0.117970523517539	0.461634833951259	-0.0095658250568534
CRBN	0.117970523517539	0.461634833951259	0.0096061961395267
CYP2U1	0.117970523517539	0.461634833951259	0.0088336844394045
DHX40	0.117970523517539	0.461634833951259	0.0113576274089118
DPAGT1	0.117970523517539	0.461634833951259	0.0096368422221281
EIF2B1	0.117970523517539	0.461634833951259	0.0103850967131306
EP400	0.117970523517539	0.461634833951259	0.0100024782512102
ERP29	0.117970523517539	0.461634833951259	-0.0106704502417481
GABRA1	0.117970523517539	0.461634833951259	0.0056144574466886
LRRN1	0.117970523517539	0.461634833951259	0.0093235851057302
MON1A	0.117970523517539	0.461634833951259	0.0088324203937426
MTMR2	0.117970523517539	0.461634833951259	0.006842066384031
MTO1	0.117970523517539	0.461634833951259	0.0083390896195759
NABP2	0.117970523517539	0.461634833951259	-0.0095830922806503
