gene	p_value	fold_change	fdr
GSTZ1	0.4297296371120948	0.8833034539890016	0.6864578314208983
KIAA0586	0.056393728257409334	1.2752875869213478	0.22522988810991898
TMED8	0.05328744824949964	1.2112374455541008	0.2183044109091707
SAMD15	0.00441877706674353	0.45033206259139985	0.04889063042111149
AHSA1	0.18804110309811084	1.1336225363313712	0.4485077639851753
DAAM1	0.6698270635743053	0.902451531196352	0.8451653639014268
ISM2	0.7963392253911188	0.6513253722674065	0.9140038022914327
SPTLC2	0.8712497186161992	1.0810216138071194	0.9492735783092526
RIN3	0.6262928935859023	0.8917556061044859	0.8194312508448902
LGMN	0.9429187058969091	0.9905708369418695	0.9839264701430044
ALKBH1	0.29987207346185113	1.1131090212010017	0.5737697819594001
SNW1	0.2892069256027823	1.0893363304181185	0.5629795690063004
CHGA	0.5131565198060334	0.5938706452080947	0.7484834021456213
ITPK1	0.7715543658109477	0.9500788311990135	0.9031842505050118
DHRS7	0.3295209203588092	1.0885511961299954	0.6022709483191904
PPM1A	0.48417863178796344	1.056844694876773	0.7275169202617617
SIX4	0.0002275043358713544	2.240851599608865	0.007530017444841472
GALNT16	0.5633003663620569	0.7333740324273705	0.7810047777647648
ASB2	0.0005821193740038987	4.053422499808145	0.013757929924179534
CEP128	0.3107845423157232	1.3790485384964066	0.5837273553113228
ERH	0.43334142513496726	1.1664662735775697	0.6899415836282924
HIF1A	0.3898133146915937	1.0578244882541605	0.6547426534948836
SUSD6	0.5480226443199718	1.0475662282959497	0.7721506906535714
SRSF5	0.3295209203588092	1.1776766057019992	0.6022709483191904
SLC10A1	0.9536147467770741	1.0224139293362535	0.989308129000142
EIF5	0.46534321069338447	0.8955726172495114	0.7144697746663796
SERPINA4	0.7431513963764659	0.8283625391667633	0.8872326302639568
SLC8A3	0.02446309577541261	1.3032566751370622	0.1373389509588997
DICER1	0.2822342211189929	1.1525147384134855	0.5565066654464801
ZFYVE21	0.08376959798306598	0.6969716056364762	0.28481362417697953
MTHFD1	0.40691028300231896	1.0675529628574758	0.6693212761766357
TCL1A	0.9460522448563696	0.8943061772150612	0.9864900879903391
ZC3H14	0.8533116394934062	0.992419481465779	0.9441165529627872
TELO2	0.7889349830171634	1.0326064265592352	0.9086960430456267
PCNX1	0.7608948989790502	1.0240973387452141	0.8965829287048673
BDKRB1	0.08087412049836058	0.2792902201153642	0.2790881756931248
GSKIP	0.5480226443199718	0.8787054580480025	0.7721506906535714
VRK1	0.12425012818993134	1.4492284194555078	0.35536775596972203
PSMC1	0.720097684691909	0.9306213308790953	0.8752334876081613
PAPLN	0.31819683041169516	0.7890070813951029	0.5916647260073937
RPS6KA5	0.0034595659224496466	1.644959667243513	0.04179517707587381
PPP4R3A	0.25544043867616417	1.1229066096261195	0.5287854504733148
C14orf93	0.00964049215881269	1.5128106254032962	0.07873345861021701
PSMB5	0.5530933713202311	1.0705013076009495	0.7757157069538668
YY1	0.19875495607993285	1.1091843570787623	0.46263741221556726
ACIN1	0.09917734433426477	1.3338901065928845	0.3128167786724369
CCNB1IP1	0.004224006991308763	1.5770163241042394	0.04740051947389816
TRIP11	0.7257601700947548	0.9386154602089165	0.8786391968890039
APEX1	0.023403112398517043	1.3325085280901638	0.13360805814726362
PABPN1	0.23958161725731716	1.5461155236552595	0.5119945536544517
EFS	0.0002994153566479803	1.8219351584234353	0.008760791525043145
ARHGAP5	0.5787717926603946	1.1443061347291792	0.7914424159819365
CINP	0.04935869536860831	0.8086353418111004	0.2082017517876836
DHRS2	0.15859225565498924	1.2410619946211054	0.40842198228875004
SRP54	0.6494454123014772	1.0753369144508262	0.834384194114643
CPNE6	0.23958161725731716	0.20226793688776876	0.5119945536544517
CHD8	0.06538056195095453	1.3154794226913118	0.24641039583784993
PCK2	0.8416510797660218	0.9507963028927399	0.937859590973604
PRORP	0.21561243966965812	1.2418512173545697	0.48299125492678946
DCAF11	0.018653310794539416	1.280080607544159	0.11673581046328121
PSMA6	0.44794884596150897	1.0609978060045608	0.7013063621689484
NFKBIA	0.7428328146704418	0.7113048340116719	0.8872326302639568
EMC9	0.45147673630131696	1.073051775028525	0.7039705209554592
PSME2	0.36904074503398016	0.8455327870966429	0.6377280095151326
BRMS1L	0.07679327945456102	1.2744347303542953	0.270923140766734
REC8	0.0003401678606384817	2.6991208253031114	0.009456266915928189
TM9SF1	0.37314166328303283	0.8443985771502162	0.6415352672428567
SEC23A	0.7144498574562824	0.9050314080523757	0.8715846276262974
GMPR2	0.2458436145932387	1.0921918743413495	0.5179240449437571
PNN	0.025562144631039337	1.493504624454316	0.14079632237713288
RABGGTA	0.18027727119291914	0.8460954692198692	0.4384978826870297
NFATC4	0.15604388233254116	0.6118368246883368	0.40494403515247934
PLTP	8.42997496197199e-05	0.32566628472170944	0.003911467058948326
PCIF1	0.05964155417356288	1.269572410893345	0.23212875453530407
GSS	0.04304139802178133	0.775096672786639	0.192219086093499
MMP9	0.10940389331924451	0.38149979200641804	0.3301650094733968
VSX1	8.128813446481778e-05	0.0926008075050226	0.003911467058948326
TRPC4AP	0.3568997664008231	1.0701883984021106	0.627749649515375
PYGB	0.05129316453468054	1.4516727063670654	0.213363134798865
ABHD12	0.6975970258880173	0.9767061030578156	0.8609563398582734
PROCR	0.003982523982529784	0.5120028990286407	0.04552727144521217
GINS1	0.8239914673127718	0.9361515642202612	0.9295067612738698
NINL	0.2522142671992248	0.5876834690287428	0.5248618547156783
CD40	0.13426038990466263	0.6687853278355856	0.37164548052129964
UQCC1	0.3940478755315468	0.9081334866153125	0.6592770951557855
ZMYND8	0.13633182487958895	1.231148414531479	0.3747492052846665
SGK2	0.2689360045947221	1.0118071190732074	0.5421390163968357
IFT52	0.7088169584003935	1.0194351655609681	0.8682938941036528
MYBL2	0.16305156412356192	1.4769259004217088	0.41521780473811554
R3HDML	0.27303231006821915	0.0	0.5469541313460473
HNF4A	0.18682612758630235	0.17459688185179492	0.4480371701718127
NDRG3	0.01699160699234814	1.3201126189754007	0.110198051377918
SLA2	0.3221948752977579	0.664356610991861	0.5955288195807306
RAB5IF	0.41125038121537827	0.7930089465726781	0.6728723072122063
NFATC2	0.5633003663620569	0.8509768708374271	0.7810047777647648
RIMS4	0.27537135803204016	1.148578544204385	0.549552517278574
PABPC1L	0.15604388233254116	0.6314169986539556	0.40494403515247934
STK4	0.29987207346185113	1.1579666545913483	0.5737697819594001
SALL4	0.003752897849566421	0.16437427112529826	0.04399139887934484
ADNP	0.0465664563028651	1.328932464952547	0.2015892028972191
PFDN4	0.8298689852229656	1.0725341658986707	0.9328019094677569
DOK5	0.0003699001923910926	0.4043449089238078	0.009960996503777773
CSTF1	0.22738212175954933	1.0849617604395911	0.49723587236109834
BMP7	0.1537571637472757	0.6896413002259572	0.4012097680082255
RAE1	0.9789551953030096	0.9761029820723587	0.9995469932733548
TPD52L2	0.11298344783589202	0.8359930090775471	0.3367269601670768
DNAJC5	0.1448531055366745	0.8121815247685773	0.3871543330389362
NELFCD	0.18542744473419037	1.0988706011719491	0.4449647555156494
CTSZ	0.07815117058216271	0.5327173426495144	0.27343144131626923
PRPF6	0.6102738364201088	1.0209220820260028	0.8116547700765125
TUBB1	0.5002507862136193	1.0564040106145025	0.7388241249656754
PRELID3B	1.202790946797882e-05	0.3887233654071403	0.0010791485978118819
HRH3	0.3612806415246227	0.6605465777613131	0.6308923438904079
MTG2	0.5581860085814756	1.1270131052900072	0.7798314960250714
PSMA7	0.5230041714164845	0.9801739855872612	0.7558009136706464
SLCO4A1	0.8475550398583394	1.0541221310805022	0.9406181533332292
NTSR1	0.4905062217229814	0.37202084049805206	0.7312791620095848
MRGBP	0.40691028300231896	0.8968701109862309	0.6693212761766357
TCFL5	0.1552069292882002	0.7781927954573382	0.4044909661832211
DIDO1	0.3940478755315468	1.1781948564381213	0.6592770951557855
GID8	0.07679327945456102	1.275915815480788	0.270923140766734
SLC17A9	0.029104288095310505	0.5287581229675524	0.1525875754496592
BIRC7	0.010420270386895051	2.055805744624211	0.08229709582574476
NKAIN4	0.0003855828165589327	2.908274350466149	0.010166390390358155
ARFGAP1	0.26861822119877904	1.241586929383746	0.542133427027088
AVP	0.14356415005025303	0.2515766139763014	0.38649216788983787
COL20A1	0.001761909086717808	2.4291003206613664	0.027475041944526213
CHRNA4	0.012154192852488926	2.256621899062007	0.09030297131786075
EEF1A2	0.07815117058216271	0.434672396751078	0.27343144131626923
PTK6	0.31447696406326137	1.6066434559863707	0.5876885967972216
GMEB2	0.7600273778391065	1.042733150077082	0.8965093332838261
SPEF1	0.0009762627739477544	0.21055023022416333	0.018820397732795254
CDC25B	0.7485511656250495	1.0159925831336507	0.8905455177703477
ISM1	0.0754537658266707	1.4748485689615656	0.2687516916020137
RNF24	0.6049731272721461	0.879209919587251	0.8083530683504374
ARFRP1	0.3107845423157232	0.9160318220522429	0.5837273553113228
NDUFAF5	0.23958161725731716	1.1736904619594932	0.5119945536544517
SEL1L2	0.7084206700852864	0.8475345907498495	0.8682938941036528
TRIB3	0.9309278478807853	0.827661812715218	0.9784795451796761
RASSF2	0.32597521468233825	0.7205034896041113	0.5992461438290294
CSNK2A1	0.38142402738479625	1.134819831900151	0.6487788690010886
SLC52A3	0.029104288095310505	1.4943792799016231	0.1525875754496592
ANGPT4	0.0002644659276130788	5.198506275556507	0.008141088100931483
RSPO4	0.6643231183501889	0.6333459706963098	0.8417308716610284
CDS2	0.04566428878918703	1.3466099129495241	0.1991409009601704
PROKR2	0.9132399391106212	0.3060876341907065	0.9698499544094675
HM13	0.9609274059017214	0.9893267325281548	0.992434081894462
SNPH	0.800578725811299	0.762853106280893	0.9164201147861712
MYLK2	0.05961712440077288	1.3490227165949458	0.23212875453530407
SIRPB1	0.5581860085814756	1.234947585740474	0.7798314960250714
SEC23B	0.9189519681101626	1.0292399687388885	0.9723704492925765
FERMT1	7.3413794720122445e-06	5.459968024036708	0.0007764226524282894
HAO1	0.026361204147011368	0.13232402816843736	0.1436097714264956
PDYN	0.23039155870946673	0.2719026126945062	0.5010387820710988
CCM2L	0.3107845423157232	1.1311431655124677	0.5837273553113228
PLCB4	0.0015401986824721235	1.6733888030323543	0.025114126837105743
MYL9	0.021884115592315907	0.42995079813409615	0.12809730773194658
HCK	0.7715543658109477	0.871931614854011	0.9031842505050118
TM9SF4	0.90699364933795	0.9562504346185567	0.9665782918045898
TLDC2	0.05556504405918699	1.5457196099211756	0.22338172225212535
CRNKL1	0.34500256978567745	1.172424259177668	0.6167927841337183
POFUT1	0.09917734433426477	0.7503013965644537	0.3128167786724369
SAMHD1	0.7947513859885488	1.1990825998665453	0.9128405829480171
PAK5	0.0020103881831644715	2.2097361019362105	0.029967447791721745
KIF3B	0.29987207346185113	0.864418310486596	0.5737697819594001
MROH8	0.47001517723443464	0.89022080573144	0.7172917560880914
NOP56	0.47001517723443464	1.0626093594981398	0.7172917560880914
MANBAL	0.5633003663620569	0.939057395008732	0.7810047777647648
IDH3B	0.37726944609662266	1.0563840918721679	0.6454528139904647
MAPRE1	0.13633182487958895	1.1698926198569253	0.3747492052846665
JAG1	0.7947513859885488	0.7862058165498846	0.9128405829480171
CDK5RAP1	0.12620636209424038	1.1439763891969779	0.3577209605101837
SNTA1	8.42997496197199e-05	0.32810998752630505	0.003911467058948326
OXT	0.5280683333631658	0.9587511821680537	0.7596399406457517
TTI1	0.38142402738479625	1.0935506458552116	0.6487788690010886
E2F1	0.800578725811299	1.1030777335814528	0.9164201147861712
RPRD1B	0.37314166328303283	1.07428487118937	0.6415352672428567
PXMP4	0.0056270549551122795	0.5758586850733765	0.05651234872956529
CHMP4B	0.508267608145204	0.9499591644928439	0.7448532350051754
BPI	0.972333679658599	0.6032989354752241	0.9975525114919439
CST9L	0.39491491971153014	0.0	0.6594455627643095
SLC32A1	0.3989027515612126	0.2827041219363869	0.6623077672710946
CST3	0.0022882554918813008	0.4080764881071858	0.031922597433165
ASIP	0.8775475213563553	1.104911855314533	0.9519168076322004
CST4	0.3457509940354735	0.922562084665771	0.6172587766961098
ACTR5	0.057460402153938904	1.213906111349019	0.22771255456902187
WFDC2	5.596178046427661e-09	0.10597217043991966	6.231838035113061e-06
AHCY	0.43334142513496726	0.8709465511021653	0.6899415836282924
PPP1R16B	0.37314166328303283	1.055844171231381	0.6415352672428567
SPINT3	0.11697949865911429	4.215091942603059	0.34270177795043216
FAM83D	0.2719810832199535	1.2514471730595993	0.5457784488485202
EPPIN	0.3579789014647178	0.21367301335585054	0.6290048806040999
DHX35	0.2857068381710433	1.0995447490932624	0.5595042869102527
DNTTIP1	0.3257188299930522	0.8803363402353335	0.5991821174422769
MAP1LC3A	8.06124900846848e-10	0.1995135906856814	2.18010721399024e-06
SYNDIG1	0.01582755909889806	1.6858543933291756	0.10606425532787228
PIGU	0.7144498574562824	0.9399311946044923	0.8715846276262974
TNNC2	0.0013900111693605447	0.5277440648848506	0.023432147326059194
ACOT8	0.03168072186256112	0.8114684635895641	0.16061803577400766
APMAP	0.23649125419540548	1.0786396398145444	0.5086940044509967
CELF4	0.9849671803936887	0.41736676533805633	1.0
ZNF516	0.003130445762129008	1.448596629843569	0.03929389539553634
CDH20	0.0018826432462772178	1.8768332991030912	0.02871903247000323
ADNP2	0.03168072186256112	1.3522257774997508	0.16061803577400766
RBFA	0.0214693241824784	1.377717728499445	0.12677347975623784
USP14	0.3071195805444386	1.108555574169432	0.580821752424642
VAPA	0.5329438027014509	1.0503579993436718	0.763094417321496
METTL4	0.21561243966965812	1.1606512888737774	0.48299125492678946
LPIN2	0.07815117058216271	0.760063140852211	0.27343144131626923
SMCHD1	0.20149864877545898	1.1854086989851929	0.4658733414714477
MYOM1	0.09917734433426477	0.48338300458805544	0.3128167786724369
MYL12A	0.0002629197131658983	0.47500565414307666	0.00813289720579023
CEP76	0.08376959798306598	1.255397008067501	0.28481362417697953
ST8SIA5	0.13633182487958895	0.4846863001886054	0.3747492052846665
CEP192	0.08522169137475803	1.3214753965109853	0.2874789450134612
RNMT	0.054307406421561816	1.2176773683132713	0.2206209251001259
SMAD7	0.00824122781841993	1.506389329665724	0.0714352947941885
LIPG	0.7600273778391065	0.6308737809041312	0.8965093332838261
LAMA1	0.09687418509640117	0.3845511887136908	0.3092101160107858
RNF125	0.296538793961049	1.1666254639585854	0.5696373321640403
ANKRD12	0.33748762701623836	1.1002576457163573	0.6089961173429042
NOL4	0.0022158830237480344	1.7723360620783548	0.03135192938906879
POLI	0.14704293205745217	1.2362563908336655	0.39036176507917925
MIB1	0.00023030373992727335	1.6211026535025113	0.007530017444841472
RBBP8	0.33335036964274106	1.0353930932458226	0.605134415309839
RIOK3	0.27537135803204016	0.8834154742182678	0.549552517278574
CSTF2	0.10419568080042456	1.1817292210020818	0.3215729431419689
H2BW2	0.7638225724719954	1.3852305582326339	0.8997684679118292
MXRA5	0.03787423336002532	0.19743171606103166	0.17960849492450887
VSIG1	0.21060928400961687	0.5838809386092778	0.47731944930672343
PSMD10	0.4560738613070551	1.075284757980285	0.707409608226453
ATG4A	0.2859734551869212	0.9478021059768512	0.5595042869102527
STS	0.03738977188077858	0.6534978066594271	0.17766711131401086
TBL1X	0.9789551953030096	0.9486028560265802	0.9995469932733548
GPR143	0.0006230815923386424	0.3258722801923124	0.01431499711718791
PGRMC1	0.7031992593357959	0.9904386623994518	0.8644889394432074
POLA1	0.8298689852229656	1.0180614001648118	0.9328019094677569
MID1	0.030370270868331235	0.6244817306890853	0.15668249194821077
NKAP	0.2857068381710433	1.1046324508987944	0.5595042869102527
RHOXF1	0.38588507737900923	1.3799904484821364	0.6519886086834784
NXT2	0.5279625751604108	0.8851729417697738	0.7596399406457517
GUCY2F	0.10868106283532439	2.267527932753547	0.329982550206179
ATP1B4	0.6020049901885628	0.3607082416590823	0.8079798985650253
ALG13	0.2309309632729616	1.1332562314884977	0.5017513120211935
PRPS2	2.6041877210346764e-05	0.37009892513716297	0.0017992656112010021
TLR8	0.9849671803936887	0.7355992521384491	1.0
MOSPD1	0.6698270635743053	1.009928643534289	0.8451653639014268
AMMECR1	0.09277473525368607	1.1522816673428553	0.30192857367844783
CHRDL1	0.7542827808242072	0.9082175854555566	0.8939044037254011
WDR13	0.6479159174171651	1.0739099266686407	0.8328713405733926
SUV39H1	0.9489189425970141	0.9796231513230736	0.9864900879903391
PAGE4	0.21333176155335964	0.0	0.48061443465067166
SRPX	0.07952759305153155	0.36327124616617235	0.2766005629356134
GLRA2	0.023403112398517043	0.12122446922966403	0.13360805814726362
XIAP	0.37314166328303283	0.9128540348994242	0.6415352672428567
STAG2	0.22144378792881614	1.2770287953926045	0.49002365275048726
ATP11C	0.36496675082821073	1.1003438605171005	0.6342193464226967
MCF2	0.017469846517080778	2.3609546462549016	0.11237569297140884
F9	0.03661952233050202	3.4222475178650487	0.17561752797381178
ABCD1	0.8357556245814166	1.1008074884435386	0.9352538706006265
CCDC22	0.13633182487958895	1.2483608051364439	0.3747492052846665
CACNA1F	0.038591932416558755	0.5074123094776682	0.1815576876918258
SYP	0.27878906591841945	0.7166247938953122	0.5528761582758851
PLP2	0.0003699001923910926	0.33402129857647134	0.009960996503777773
BMX	0.6522171781782282	0.9829885719451434	0.8351719326477018
LUZP4	0.9402883027510939	1.064096709052993	0.9839264701430044
PLS3	3.3090790636015184e-05	0.3311236341930282	0.0021163572889540657
NAA10	0.20988756057059912	1.208060300394144	0.47602508795519494
RENBP	0.2892069256027823	0.842338715183293	0.5629795690063004
ELF4	0.05031853034439451	0.5562828880151129	0.21102793485815963
SMARCA1	0.5530933713202311	1.2005946129215386	0.7757157069538668
MTMR8	0.00025665494617341467	2.7820896848079317	0.008084550789985663
ASB9	0.21561243966965812	0.6131159752290396	0.48299125492678946
ZC3H12B	0.0006338515405005426	3.201126369622501	0.014509605215496702
RBBP7	0.15149484290078905	1.1426608503440705	0.39788413858973887
PPP1R2C	0.5348685769009791	0.0	0.7643060349533796
